"Wie bestimmt man die minimale Stichprobengröße \(n\), damit die Halbbreite des Konfidenzintervalls einen vorgegebenen Wert \(d\) nicht überschreitet?","Man löst \(\sigma\sqrt{1/n}\,c\le d\) nach \(n\) auf und erhält \(n \ge \left(\dfrac{\sigma c}{d}\right)^2\)."
Wie ist ein Konfidenzintervall (Vertrauensintervall) formal definiert?,"Seien \(U,V\) Funktionen der Stichprobe \(X_1,\dots,X_n\). \([U,V]\) heißt Konfidenzintervall für den unbekannten Parameter \(\theta\) zum Konfidenzniveau \(1-\alpha\), wenn \(P_\theta(\theta\in[U,V])\ge 1-\alpha\) für alle \(\theta\) gilt."
Was bedeutet das Konfidenzniveau \(1-\alpha\) eines Konfidenzintervalls anschaulich?,"Es ist die (garantierte Mindest-)Wahrscheinlichkeit, mit der das zufällige Intervall \([U,V]\) den wahren, festen Parameter \(\theta\) überdeckt - die Zufälligkeit steckt im Intervall, nicht im Parameter."
Wie lautet das Konfidenzintervall für den Erwartungswert bei einer Stichprobe aus einer Normalverteilung mit unbekannter Varianz?,"\(\left[\bar X - \hat\sigma\sqrt{\tfrac1n}\,t_{n-1,1-\alpha/2},\ \bar X+\hat\sigma\sqrt{\tfrac1n}\,t_{n-1,1-\alpha/2}\right]\) mit \(\hat\sigma^2=\tfrac{1}{n-1}\sum_i(x_i-\bar x)^2\)."
"Warum genügt bei unbekannter Varianz nicht mehr das Quantil der Standardnormalverteilung, sondern das der Studentschen \(t\)-Verteilung?",Weil zusätzlich zum Erwartungswert auch die Varianz aus derselben Stichprobe geschätzt werden muss. Diese zusätzliche Unsicherheit durch die Varianzschätzung wird durch die (breiteren) Quantile der \(t\)-Verteilung berücksichtigt.
Wie ist die Studentsche \(t\)-Verteilung mit \(n-1\) Freiheitsgraden definiert?,Als die Verteilung der Zufallsvariable \(T=\dfrac{\bar X-\mu}{\hat\sigma/\sqrt n}\).
Welche Eigenschaft hat die Studentsche \(t\)-Verteilung im Vergleich zur Standardnormalverteilung für wachsende Freiheitsgrade?,Für \(n\to\infty\) (wachsende Freiheitsgrade) nähert sich die \(t\)-Verteilung der Standardnormalverteilung an.
Wie lässt sich bei einer Bernoulli-verteilten Stichprobe die (vom Parameter selbst abhängige) Varianz näherungsweise schätzen?,\(\hat\sigma^2 \approx \bar X(1-\bar X)\) für große \(n\).
Wie lautet das approximative Konfidenzintervall für die Erfolgswahrscheinlichkeit bei einer Bernoulli-verteilten Stichprobe?,"\(\left[\bar X - \sqrt{\tfrac{\hat\sigma^2}{n}}\,z_{1-\alpha/2},\ \bar X+\sqrt{\tfrac{\hat\sigma^2}{n}}\,z_{1-\alpha/2}\right]\), wobei für großes \(n\) das \(t\)-Quantil durch das \(z\)-Quantil der Standardnormalverteilung ersetzt werden darf."
Warum darf man beim Konfidenzintervall für die Bernoulli-Erfolgswahrscheinlichkeit für großes \(n\) das \(t\)-Quantil durch das \(z\)-Quantil ersetzen?,Weil sich die Studentsche \(t\)-Verteilung für wachsende Freiheitsgrade (also großes \(n\)) der Standardnormalverteilung annähert - die Approximation wird für großes \(n\) vernachlässigbar ungenau.
