Risiko des Stichprobenmittels \(\bar X\)?,\(R(\bar X)=\operatorname{Var}(\bar X)=\dfrac{\operatorname{Var}(X_1)}{n}\;\xrightarrow{n\to\infty}\;0\). Nutzt Unabhängigkeit (Varianz der Summe = Summe der Varianzen) \(\Rightarrow\) konsistent.
"Jedes 50 Bauteil defekt, 300 getestet - \(\mathbb{P}(\text{genau }3)\)? Welcher Ansatz?","Poisson-Approximation. \(n\) gro\ss, \(p=\frac1{50}\) klein \(\Rightarrow\) \(\lambda=np=6\). \(\mathbb{P}(X=3)\approx e^{-6}\frac{6^3}{3!}\). (Exakt: \(\mathrm{Bin}(300,\frac1{50})\).)"
"526 Sitze, 10\,\% No-Show, max Tickets bei \(\le 5\%\) Überbuchung? Welcher Ansatz?","Binomial + de Moivre-Laplace. Erscheinende \(\sim\mathrm{Bin}(n,0{,}9)\). Löse \(\mathbb{P}(\text{Erscheinende}>526)\le 0{,}05\) mit Normalapprox und \(z_{0{,}95}\approx1{,}645\) nach \(n\) auf, dann abrunden."
"Würfle, bis Augensumme dreier Würfel zuerst \(5\) ist - Verteilung der Wurfnummer?","Geometrische Verteilung mit \(p=\mathbb{P}(\text{Summe}=5)\). Wurfnummer \(\tau\sim\mathrm{Geom}(p)\), also \(\mathbb{E}[\tau]=\frac1p\), \(\operatorname{Var}(\tau)=\frac{1-p}{p^2}\). Grundraum abzählbar unendlich."
"Zwei Urnen, Münze wählt; gegeben ''mind eine schwarze Kugel'' - welche Urne?","Satz von Bayes (mit totaler Wahrscheinlichkeit). Vorwärts \(\mathbb{P}(\text{schwarz}\mid\text{Urne})\) ist gegeben, gesucht ist rückwärts \(\mathbb{P}(\text{Urne}\mid\text{schwarz})\)."
"Zahl rein zufällig aus \([0,1]\) - \(\mathbb{P}(\text{Zahl}=\frac17)\)?",\(=0\). Bei stetiger Verteilung hat jeder einzelne Punkt Wahrscheinlichkeit \(0\). ''Höchstens \(\frac1{100}\) entfernt'' wäre dagegen ein Intervall der Länge \(\frac{2}{100}\).
"Gemeinsame Dichte auf \(\{0\le x\le y\le 1\}\) - sind \(X,Y\) unabhängig?","Nein. Der Träger ist ein Dreieck, kein Rechteck (Produktmenge). Der Wertebereich von \(X\) hängt von \(Y\) ab \(\Rightarrow\) die Dichte faktorisiert nicht, auch wenn \(f\) wie ein Produkt aussieht."
"Zeige \(b_n\to 0\) (Anteil höchstens 20\,\% rot unter \(n\) Käufen)? Welches Werkzeug?","Tschebyscheff / schwaches GGZ. \(\hat p_n\to p=0{,}25\); die Wahrscheinlichkeit, um \(\ge 0{,}05\) danebenzuliegen, ist \(\le\frac{p(1-p)}{n\cdot 0{,}05^2}\to 0\). Auch \(b_{200}<b_{20}\) folgt aus Monotonie."
"45 von 200 dafür; Konfidenzintervall zum Niveau \(0{,}975\)? Welcher Ansatz?","Wald-KI für den Anteil. \(\hat p=\frac{45}{200}=0{,}225\), \(J=\hat p\pm z_{0{,}9875}\sqrt{\frac{\hat p(1-\hat p)}{200}}\). Niveau \(0{,}975\Rightarrow\alpha=0{,}025\Rightarrow\) Quantil \(z_{1-\alpha/2}\)."
"Früher 30\,\%, jetzt 45/200 - ''gesunken?'' bei \(\alpha=5\%\)? Welcher Test?","Einseitiger Anteilstest. \(H_0:p=0{,}30\) gegen \(H_1:p<0{,}30\). Kritischer Wert \(-z_{1-\alpha}=-1{,}645\) (nicht \(-z_{1-\alpha/2}\)!). \(Z=\frac{45-60}{\sqrt{200\cdot0{,}3\cdot0{,}7}}\) auswerten."
Faire Münze \(n\)-mal - \(\mathbb{P}(\text{mindestens einmal Kopf})\)? Trick?,Gegenereignis. \(1-\mathbb{P}(\text{nie Kopf})=1-\left(\frac12\right)^n\). ''Mindestens einmal'' fast immer über das Komplement rechnen.
"Zwei Kugeln mit Zurücklegen - gemeinsame Verteilung von \(X_1,X_2\)?","Produkt der Randverteilungen. Mit Zurücklegen sind \(X_1,X_2\) unabhängig und identisch gleichverteilt \(\Rightarrow\) \(\mathbb{P}(X_1=i,X_2=j)=\frac19\). (Ohne Zurücklegen nicht.)"
"Zwei Personen, uniforme Ankunft 12-13 Uhr, je 15 min da - treffen sie sich?","Geometrische Wahrscheinlichkeit (Fläche). \(\mathbb{P}(|X-Y|\le\frac14)\) als Flächenanteil im Einheitsquadrat. Über 200 Tage dann \(\mathrm{Bin}(200,\,p_{\text{Treffen}})\) + de Moivre-Laplace."
Zufällige Permutation von 4 Zahlen - \(\mathbb{P}(\text{genau 2 Fixpunkte})\)? Wie zählen?,"Kombinatorik + Derangement. Fixpunkte wählen: \(\binom{4}{2}=6\); die übrigen 2 fixpunktfrei: \(D_2=1\). Also \(\#B_2=6\), \(\mathbb{P}=\frac{6}{4!}=\frac14\)."
"Buch mit Druckfehlern, zufälliges Kapitel - \(\mathbb{P}(10\text{ Fehler})\)? Welcher Ansatz?",Poisson-Approximation je Kapitel. Fehlerzahl \(\approx\mathrm{Poi}(\lambda)\) mit dem jeweiligen Kapitel-\(\lambda\) (Grund- + eingefügte Fehler); über die zufällige Kapitelwahl mitteln (totale Wahrscheinlichkeit).
Warum reicht paarweise Unabhängigkeit nicht?,"Paarweise \(\ne\) gemeinsam. \(A,B,C\) können paarweise unabhängig sein, ohne dass \(\mathbb{P}(A\cap B\cap C)=\mathbb{P}(A)\mathbb{P}(B)\mathbb{P}(C)\) gilt. Für ''gemeinsam'' alle Teilmengen prüfen, inkl Tripel."
Häufigster Fehler bei de Moivre-Laplace?,"Stetigkeitskorrektur vergessen. Diskret \(\to\) stetig: bei ''\(\le\)'' die \(+\frac12\), bei ''\(\ge\)'' die \(-\frac12\) addieren. Ohne Korrektur wird das Ergebnis systematisch verfälscht."
\(Y=-2X+4\) - was passiert mit \(\mathbb{E}\) und \(\operatorname{Var}\)?,"\(b\) weg, \(a\) quadriert. \(\mathbb{E}[Y]=-2\mathbb{E}[X]+4\), aber \(\operatorname{Var}(Y)=(-2)^2\operatorname{Var}(X)=4\operatorname{Var}(X)\). Der Summand \(+4\) verschwindet in der Varianz."
"Stetige Verteilung: \(\mathbb{P}([1,\infty))\) bei Träger \([0,1]\)?","\(=0\). Nur der Punkt \(\{1\}\) liegt im Träger, und der hat Maß \(0\). Integrationsgrenzen immer auf \(\{f>0\}\) beschränken; offene vs geschlossene Grenzen sind bei stetigen Verteilungen egal."
Geometrische Verteilung - welche Konvention?,"Ab 1 oder ab 0? ''Nummer des Wurfs bis zum 1 Erfolg'' \(\Rightarrow\) ab 1, \(\mathbb{E}=\frac1p\). ''Anzahl Fehlversuche davor'' \(\Rightarrow\) ab 0, \(\mathbb{E}=\frac{1-p}{p}\). Aufgabentext genau lesen."
"Konfidenzintervall - was ist zufällig, was fest?","Parameter fest, Intervall zufällig. \(p\) ist unbekannt aber fix; \(J_n\) schwankt mit der Stichprobe. Und: Niveau von \(1-\alpha\) auf \(1-\alpha/2\) erhöhen verdoppelt die Länge nicht (Quantil wächst nichtlinear)."
Einseitig vs zweiseitig - welcher kritische Wert?,"Richtung an der Alternative ausrichten. ''gesunken/gestiegen'' \(\Rightarrow\) einseitig, Schranke \(z_{1-\alpha}\). ''verändert'' \(\Rightarrow\) zweiseitig, \(z_{1-\alpha/2}\). Verwechslung halbiert/verdoppelt fälschlich das Fehlerniveau."
''\(H_0\) nicht verworfen'' - heißt das \(H_0\) ist bewiesen?,"Nein. Nicht-Verwerfen bedeutet nur: kein hinreichender Widerspruch bei diesem \(\alpha\). Ein Test kann \(H_0\) stützen, aber nie beweisen."
"Sind \(\max\{X,Y\}\) und \(\max\{X,Z\}\) unabhängig (\(X,Y,Z\) unabh.)?","Nein. Beide enthalten dasselbe \(X\) - geteilte Variablen zerstören Unabhängigkeit. Dagegen sind \(\max\{X,Y\}\) und \(Z\) (disjunkte Gruppen) sehr wohl unabhängig."
Augensumme dreier Würfel - ist das ein Laplace-Raum?,"Nur auf der Ebene \(\{1,\dots,6\^3\), nicht auf der Summe.} Die 216 Tripel sind gleichwahrscheinlich, die Summenwerte aber nicht. Also im Grundraum zählen."
Ohne Zurücklegen - was ändert sich?,Ziehungen werden abhängig. \(\mathbb{P}(A\mid B_k)\) hängt vom Ergebnis des ersten Zugs ab; die gemeinsame Verteilung faktorisiert nicht. Bayes/totale Wahrscheinlichkeit statt einfacher Produkte.
\(\mathbb{P}(C\mid A\cup B)=\mathbb{P}(C\mid A)+\mathbb{P}(C\mid B)\) - richtig?,Im Allgemeinen falsch. Bedingte Wahrscheinlichkeiten addieren sich so nicht. Und \(\mathbb{P}(A\cap B\mid D)\) lässt sich nicht allein aus \(\mathbb{P}(A\mid D)\) und \(\mathbb{P}(B\mid D)\) bestimmen - Zusatzinfo nötig.
"Wann Exponential-, wann geometrische Verteilung?","Stetig vs diskret. Kontinuierliche Wartezeit / Lebensdauer (Minuten, Stunden) \(\Rightarrow\) Exponential\((\lambda)\), \(\mathbb E=\tfrac1\lambda\). Anzahl von Versuchen bis zum ersten Erfolg (ganzzahlig) \(\Rightarrow\) geometrisch\((p)\), \(\mathbb E=\tfrac1p\). Beide sind gedaechtnislos."
Wann die Faltung (Summenformel) benutzen?,"Wenn die Verteilung einer Summe unabhaengiger Variablen gesucht ist. ,,Dichte von \(X+Y\)'', ,,insgesamt hoechstens \(c\)''. Formel \(f_{X+Y}(z)=\int f_X(x)f_Y(z-x)\,dx\); alternativ \(\mathbb P(X+Y\le c)\) als Doppelintegral im Dreieck \(\{x+y\le c\}\)."
Wann die Stetigkeit von Massen einsetzen?,"Bei \(\lim_n \mathbb P(A_n)\) fuer eine monotone Mengenfolge. \(A_n\uparrow A\) oder \(A_n\downarrow A\) \(\Rightarrow\) \(\mathbb P(A_n)\to\mathbb P(A)\). Nuetzlich, um ohne explizite Dichte zu argumentieren."
Wann das Ein-/Ausschlussprinzip benutzen?,"Bei ,,mindestens eine'' mehrerer sich ueberschneidender Eigenschaften. Teilbarkeit durch mehrere Zahlen, mindestens ein Fixpunkt, Vereinigung mehrerer Ereignisse: Ueberschneidungen mit alternierenden Vorzeichen korrigieren."
Wann Indikatorvariablen und Linearitaet nutzen?,"Bei ,,erwartete Anzahl von \dots''. Zaehlgroesse als Summe von Indikatoren \(S=\sum \mathbf 1_{E_i}\) schreiben; dann \(\mathbb E[S]=\sum \mathbb P(E_i)\) - funktioniert auch bei Abhaengigkeit der \(E_i\)."
"Wann Gauss-Test, wann \(t\)-Test?","An der Varianz entscheiden. Daten normalverteilt und Varianz \(\sigma^2\) bekannt \(\Rightarrow\) Gauss-Test (\(z\)-Quantil). Varianz unbekannt, aus der Stichprobe geschaetzt \(\Rightarrow\) \(t\)-Test mit \(t_{n-1}\)-Quantil."
Wann gepaarter vs Zwei-Stichproben-Test?,"Verbunden vs getrennt. Zwei Messungen an derselben Einheit (linke/rechte Hand, vorher/nachher) \(\Rightarrow\) gepaarter Test auf den Differenzen. Zwei unabhaengige Gruppen \(\Rightarrow\) Zwei-Stichproben-Test."
"Wann welchen Wahrscheinlichkeitsraum \((\Omega,\mathbb P)\) wählen?","Nach der Struktur des Experiments. Endlich \& symmetrisch (''fair'', ''rein zufällig'', endlich viele Ausgänge) \(\Rightarrow\) Laplace-Raum, \(\mathbb P(A)=\#A/\#\Omega\).\\ ''Wiederhole, bis \dots'' / Wartezeit \(\Rightarrow\) abzählbar unendlicher Raum \(\Omega=\mathbb N\).\\ Kontinuierlicher Bereich (''uniform aus Intervall/Gebiet'') \(\Rightarrow\) überabzählbar, \(\mathbb P=\) Länge/Fläche/Volumen des Ereignisses."
Wann welche (diskrete) Verteilung? - Verteilung erkennen,"An der Frage ablesen. Ein einzelner Ja/Nein-Versuch \(\Rightarrow\) Bernoulli.\\ Feste Zahl \(n\) unabhängiger Versuche, Anzahl Erfolge \(\Rightarrow\) Binomial\((n,p)\).\\ ''Nummer bis zum ersten Erfolg'' \(\Rightarrow\) Geometrisch\((p)\).\\ Seltene Ereignisse bzw \(n\) gross \& \(p\) klein \(\Rightarrow\) Poisson\((\lambda)\), \(\lambda=np\).\\ Gleichwahrscheinliche Werte \(\Rightarrow\) Gleichverteilung."
Wann welche Approximation? (Poisson vs Normal vs Tschebyscheff),"Die zentrale Entscheidung in den Grenzwertsätzen. \(n\) gross, \(p\) klein, \(np=\lambda\) moderat \(\Rightarrow\) Poisson.\\ \(n\) gross, \(np(1-p)\) gross (p nicht extrem) \(\Rightarrow\) Normal / de Moivre-Laplace (mit Stetigkeitskorrektur).\\ Nur eine Schranke ohne Verteilungsdetails gesucht \(\Rightarrow\) Tschebyscheff."
"Wann Bayes, wann totale Wahrscheinlichkeit?","Zweistufiges Experiment (erst Ursache \(B_i\) wählen, dann Beobachtung \(A\)). Vorwärts \(\mathbb P(A\mid B_i)\) ist gegeben, gesucht ist \(\mathbb P(A)\) \(\Rightarrow\) totale Wahrscheinlichkeit.\\ Rueckwärts \(\mathbb P(B_k\mid A)\) gesucht (''aus welcher Ursache?'') \(\Rightarrow\) Satz von Bayes."
Wann ueber das Gegenereignis rechnen?,"Bei ''mindestens'' und ''höchstens''. ''Mindestens einmal'' ist meist leichter als \(1-\mathbb P(\text{nie})\). Allgemein \(\mathbb P(A)=1-\mathbb P(A^c)\), wenn das Komplement weniger Fälle hat."
Wann welcher Kombinatorik-Fall? (aus \(n\) ziehe \(k\)),Zwei Fragen: Reihenfolge? Zuruecklegen? geordnet + mit Zuruecklegen \(\Rightarrow n^k\);\\ geordnet + ohne \(\Rightarrow \frac{n!}{(n-k)!}\);\\ ungeordnet + ohne \(\Rightarrow \binom{n}{k}\);\\ ungeordnet + mit \(\Rightarrow \binom{n+k-1}{k}\).
"Wann einseitiger, wann zweiseitiger Test?","An der Alternative ablesen. Vermutung mit Richtung (''gesunken'', ''grösser als'') \(\Rightarrow\) einseitig, kritischer Wert \(z_{1-\alpha}\).\\ Nur ''verändert / anders'' \(\Rightarrow\) zweiseitig, \(z_{1-\alpha/2}\)."
Wann Stetigkeitskorrektur \(\pm\frac12\) verwenden?,"Immer bei Normalapproximation einer diskreten Grösse (z.\,B Binomial via de Moivre-Laplace). Bei ''\(\le b\)'' die Grenze auf \(b+\frac12\), bei ''\(\ge a\)'' auf \(a-\frac12\) setzen."
Wann macht ''mit'' vs ''ohne Zuruecklegen'' einen Unterschied?,"Immer. Mit Zuruecklegen \(\Rightarrow\) Ziehungen unabhängig, Produkt/Binomial.\\ Ohne Zuruecklegen \(\Rightarrow\) abhängig, bedingte Wahrscheinlichkeiten / Bayes, keine einfachen Produkte."
Wann und wie bildet man eine Randverteilung/Randdichte?,"Wenn aus der gemeinsamen Verteilung eine einzelne Variable gesucht ist. Diskret: ueber die andere Variable aufsummieren, \(\mathbb P(X=x)=\sum_y \mathbb P(X=x,Y=y)\).\\ Stetig: ueber die andere Variable integrieren, \(f_X(x)=\int f_{X,Y}(x,y)\,dy\)."
"Woraus besteht ein Wahrscheinlichkeitsraum \((\Omega,\mathbb P)\)?","Drei Bausteine. Ergebnismenge \(\Omega\), eine \(\sigma\)-Algebra \(\mathcal A\) von Ereignissen und ein Wahrscheinlichkeitsmass \(\mathbb P\) mit \(\mathbb P(\Omega)=1\), \(\mathbb P\ge 0\) und \(\sigma\)-Additivität."
Was ist ein Laplace-Raum und wann gilt er?,"Endlich + gleichwahrscheinlich. \(\mathbb P(A)=\dfrac{\#A}{\#\Omega}=\dfrac{\text{guenstige}}{\text{mögliche}}\). Nur zulässig, wenn alle Elementarergebnisse dieselbe Wahrscheinlichkeit haben."
Wie modelliert man eine Wartezeit (''wiederhole bis \dots'')?,"Abzählbar unendlicher Raum \(\Omega=\mathbb N\) (oder \(\mathbb N_0\)) mit \(\mathbb P(\{k\})=p_k\), \(\sum_k p_k=1\). Oft geometrisch verteilt. Derselbe Sachverhalt lässt sich fein (ganze Folge) oder grob (nur Endergebnis) modellieren."
Wie modelliert man ''rein zufällig aus einem Intervall/Gebiet''?,"Ueberabzählbarer Raum \(\Omega\subseteq\mathbb R^d\) mit \(\mathbb P(A)=\int_A f\). Gleichverteilung: \(f=\frac{1}{\text{Vol}(\Omega)}\mathbf 1_\Omega\), also \(\mathbb P=\) Länge/Fläche/Volumen des Ereignisses geteilt durch die des Grundgebiets. Einzelpunkte haben Wahrscheinlichkeit \(0\)."
Die vier Grundfälle des Abzählens (aus \(n\) ziehe \(k\))?,"geordnet, mit Zuruecklegen: \(n^k\).\\ geordnet, ohne: \(\dfrac{n!}{(n-k)!}\).\\ ungeordnet, ohne: \(\binom{n}{k}\).\\ ungeordnet, mit: \(\binom{n+k-1}{k}\)."
Wie viele Permutationen von \(n\) Zahlen gibt es?,\(\#\{\text{Bijektionen\}=n!\)}. Eine Permutation ordnet jeder Stelle genau eine Zahl bijektiv zu; ein Fixpunkt ist eine Stelle \(l\) mit \(\omega(l)=l\).
"Wahrscheinlichkeit, dass eine zufällige Permutation von \(n\) genau \(k\) Fixpunkte hat?",\(\mathbb P(\text{genau }k)=\dfrac{1}{k!}\displaystyle\sum_{j=0}^{n-k}\dfrac{(-1)^j}{j!}\;\xrightarrow{n\to\infty}\;\dfrac{e^{-1}}{k!}\). Herleitung ueber Inklusion-Exklusion mit \(A_l=\{\omega(l)=l\}\).
Unterschied ''mindestens \(k\)'' (\(C_k\)) und ''genau \(k\)'' (\(B_k\))?,"Nicht dasselbe. \(C_k=\) mindestens \(k\) Fixpunkte, \(B_k=\) genau \(k\). Zusammenhang: \(\mathbb P(B_k)=\mathbb P(C_k)-\mathbb P(C_{k+1})\)."
Was ist ein Derangement?,"Fixpunktfreie Permutation. Anzahl \(D_n=n!\displaystyle\sum_{j=0}^n\dfrac{(-1)^j}{j!}\); z.\,B \(D_2=1\), \(D_3=2\). Brauchbar beim Zählen von ''genau \(k\) Fixpunkte'': \(\binom{n}{k}\,D_{n-k}\)."
Welche Eigenschaften definieren eine Dichte \(f\)?,"\(f\ge 0\) und \(\int_{-\infty^{\infty} f = 1\).} Die Normierungskonstante \(c\) bestimmt man aus \(\int_{\text{Träger}} c\,g = 1\), also \(c=\big(\int g\big)^{-1}\)."
Wie berechnet man Wahrscheinlichkeiten aus einer Dichte?,"\(\mathbb P((a,b])=\int_a^b f(x)\,dx\), integriert nur ueber den Träger \(\{f>0\}\). Fuer stetige Verteilungen ist \(\mathbb P(\{a\})=0\); offene vs geschlossene Grenzen sind egal."
Verteilungsfunktion aus einer Dichte?,"\(F(x)=\mathbb P(X\le x)=\int_{-\infty}^x f(t)\,dt\), und umgekehrt \(f=F'\). Stueckweise integrieren: unterhalb des Trägers \(0\), oberhalb \(1\)."
"Randdichte aus einer gemeinsamen Dichte \(f_{X,Y}\)?","Ueber die andere Variable integrieren. \(f_X(x)=\int f_{X,Y}(x,y)\,dy\), \(f_Y(y)=\int f_{X,Y}(x,y)\,dx\). Auf die von der jeweiligen Variablen abhängigen Integrationsgrenzen achten (z.\,B bei Träger \(\{0\le x\le y\le 1\}\))."
Wie berechnet man \(\mathbb P(X>Y)\) bei gemeinsamer Dichte?,"Doppelintegral ueber das passende Gebiet. \(\mathbb P(X>Y)=\iint_{\{x>y\}} f_{X,Y}(x,y)\,dx\,dy\); Grenzen aus der Schnittmenge von Träger und \(\{x>y\}\) ablesen."
Was ist die Verteilung einer diskreten Zufallsvariablen?,"Die Zuordnung \(x\mapsto\mathbb P(X=x)\) (als Tabelle), mit \(\sum_x \mathbb P(X=x)=1\). Sie beschreibt, mit welcher Wahrscheinlichkeit \(X\) welchen Wert annimmt."
