"Welche der drei klassischen Mittelwerte (arithmetisches, geometrisches, harmonisches Mittel) sind Lagemaße im formalen Sinn?",Nur das arithmetische Mittel ist ein Lagemaß. Geometrisches Mittel und harmonisches Mittel sind KEINE Lagemaße -- sie erfüllen die Translationsäquivarianz-Eigenschaft $l(x+a)=l(x)+a$ im Allgemeinen nicht.
Wie lautet die Schwerpunkteigenschaft (Nulleigenschaft) des arithmetischen Mittels?,$\sum_{i=1}^n (x_i-\bar x) = 0$ -- die Summe der Abweichungen aller Werte vom arithmetischen Mittel ist stets Null.
Wie lautet die Minimierungseigenschaft des arithmetischen Mittels?,"Das arithmetische Mittel minimiert die quadratische Abweichung der Stichprobenwerte von einer Konstanten: $\sum_{i=1}^n (x_i-\bar x)^2 = \inf_{c\in\mathbb{R}} \sum_{i=1}^n (x_i-c)^2$, d.h.\ $\sum_{i=1}^n(x_i-c)^2$ wird minimal für $c=\bar x$."
Wie ist der Modalwert (Modus) einer Stichprobe definiert?,"Eine Ausprägung $a$ heißt Modalwert/Modus des Merkmals $X$, wenn $H_n(a) \ge H_n(x_i)$ für alle $i=1,\dots,n$ gilt -- also wenn $a$ die Ausprägung mit der größten Häufigkeit in der Stichprobe ist."
"Welche Eigenschaften hat der Modalwert (Definitionsbereich, Eindeutigkeit, Lagemaß-Eigenschaft)?",Der Modalwert ist auch für nominale Merkmale definiert (er benötigt keine Ordnung). Er ist in der Regel nicht eindeutig bestimmt. Für quantitative Merkmale ist der Modalwert ein Lagemaß.
Wann heißt eine Häufigkeitsverteilung unimodal?,"Wenn der Modalwert $x_{\mathrm{mod}}$ eindeutig bestimmt ist, d.h.\ es gibt nur eine einzige Ausprägung mit maximaler Häufigkeit."
"Wie ist der Median (Zentralwert) $x_{\mathrm{med}}$ einer Stichprobe $x_1,\dots,x_n$ definiert?","Mit der geordneten Stichprobe $x_{(1)}\le\dots\le x_{(n)}$: $x_{\mathrm{med}} = x_{\left(\frac{n+1}{2}\right)}$ falls $n$ ungerade, und $x_{\mathrm{med}} = \frac12\left[x_{(n/2)}+x_{(n/2+1)}\right]$ falls $n$ gerade."
Ist der Median ein Lagemaß?,"Ja, der Median ist ein Lagemaß."
"Welche ""Halbierungseigenschaft"" erfüllt der Median bezüglich der relativen Häufigkeiten?","$\sum_{k: a_k\le x_{\mathrm{med}}} h_n(a_k) \ge \tfrac12$ und $\sum_{k: a_k\ge x_{\mathrm{med}}} h_n(a_k) \ge \tfrac12$ -- mindestens die Hälfte der Stichprobenwerte ist kleiner-gleich, und mindestens die Hälfte ist größer-gleich dem Median."
Wie lässt sich der Median durch die Halbierungseigenschaft eindeutig charakterisieren (auch wenn $a$ selbst kein beobachteter Wert ist)?,"Erfüllt ein $a\in\mathbb{R}$ die beiden Ungleichungen $\sum_{k:a_k\le a} h_n(a_k)\ge\tfrac12$ und $\sum_{k:a_k\ge a} h_n(a_k)\ge\tfrac12$, so folgt $x_{(\lceil n/2\rceil)} \le a \le x_{(\lceil n/2\rceil+1)}$. $a$ muss dabei keine tatsächlich beobachtete Ausprägung sein."
Welche Minimierungseigenschaft besitzt der Median?,"Der Median minimiert die Summe der absoluten Abweichungen: $\sum_{i=1}^n |x_i-c| \to \min$ für $c$ im Intervall $\left[x_{\left(\lfloor\frac{n+1}{2}\rfloor\right)}, x_{\left(\lceil\frac{n+1}{2}\rceil\right)}\right]$."
Wozu benötigt man Streumaße zusätzlich zu Lagemaßen?,"Lagemaße beschreiben nur die zentrale Tendenz einer Verteilung, sagen aber nichts darüber aus, wie stark die Daten um diesen zentralen Wert streuen. Streumaße erfassen diese Variabilität/Streubreite der Beobachtungswerte."
Wie ist ein Streumaß formal definiert?,"Eine Funktion $s:\mathbb{R}^n\to\mathbb{R}$ heißt Streumaß, wenn $s(x_1+a,\dots,x_n+a) = s(x_1,\dots,x_n)$ für alle $(x_1,\dots,x_n)\in\mathbb{R}^n$ und alle $a\in\mathbb{R}$ gilt (Translationsinvarianz): Verschiebt man alle Stichprobenwerte um $a$, ändert sich der Wert des Streumaßes nicht."
Wie ist die Spannweite einer Stichprobe formal definiert?,Spannweite $= x_{\max}-x_{\min} = x_{(n)}-x_{(1)}$.
Ist die Spannweite einer Stichprobe robust gegenüber Ausreißern?,"Sie ist ein Streumaß, aber NICHT robust gegenüber Ausreißern."
Wie ist die Medianabweichung formal definiert?,"Man bildet die Hilfsstichprobe $y_i=|x_i-x_{\mathrm{med}}|$; die Medianabweichung ist der Median $y_{\mathrm{med}}$ dieser Hilfsstichprobe (""Median der absoluten Abweichungen vom Median"")."
Ist die Medianabweichung robust gegenüber Ausreißern?,"Ha, sie ist robust gegenüber Ausreißern."
Wie ist die mittlere absolute Abweichung vom Median formal definiert?,$\bar s = \dfrac1n\sum_{i=1}^n |x_i-x_{\mathrm{med}}|$ (arithmetisches Mittel der Hilfsstichprobe $y_i=|x_i-x_{\mathrm{med}}|$).
Ist die mittlere absolute Abweichung vom Median robust?,"Nein, sie ist NICHT robust gegenüber Ausreißern - obwohl der Median selbst robust ist."
Wie ist die mittlere absolute Abweichung vom arithmetischen Mittel formal definiert?,$\dfrac1n\sum_{i=1}^n |x_i-\bar x|$.
Ist die mittlere absolute Abweichung vom arithmetischen Mittel robust?,"Nein, sie ist NICHT robust gegenüber Ausreißern."
Wie ist die (Stichproben-)Varianz $s^2$ definiert?,$s^2 = \dfrac1n\sum_{i=1}^n (x_i-\bar x)^2$ -- die mittlere quadratische Abweichung vom arithmetischen Mittel.
Ist die (Stichproben-)Varianz $s^2$ robust gegenüber Ausreißern?,"nein, sie ist NICHT robust gegenüber Ausreißern."
Wie ist die (Stichproben-)Standardabweichung definiert?,"$s = \sqrt{s^2}$, die Wurzel der Stichprobenvarianz. Sie ist ebenfalls nicht robust gegenüber Ausreißern (da $s^2$ es nicht ist)."
Wie lautet die Steinersche Formel zur (oft einfacheren) Berechnung der Stichprobenvarianz?,$s^2 = \dfrac1n\sum_{i=1}^n x_i^2 - \bar x^2 = \dfrac1n\sum_{i=1}^n x_i^2 - \left(\dfrac1n\sum_{i=1}^n x_i\right)^2$.
"Wie lässt sich $\bar s$ (mittlere absolute Abweichung vom Median) mithilfe der
Häufigkeitsverteilung statt der Rohdaten berechnen?","$\bar s = \dfrac1n\sum_{k=1}^s |a_k-x_{\mathrm{med}}|\,H_n(a_k) = \sum_{k=1}^s |a_k-x_{\mathrm{med}}|\,h_n(a_k)$ - man summiert über die $s$ verschiedenen Ausprägungen statt über alle $n$ Beobachtungen."
"Wie lässt sich $s^2$ (Varianz) mithilfe der
Häufigkeitsverteilung statt der Rohdaten berechnen?","$s^2 = \dfrac1n\sum_{k=1}^s (a_k-\bar x)^2\,H_n(a_k) = \sum_{k=1}^s (a_k-\bar x)^2\,h_n(a_k)$ -- man summiert über die $s$ verschiedenen Ausprägungen statt über alle $n$ Beobachtungen."
Wie ist das empirische $p$-Quantil $x_p$ definiert?,"Für $p\in(0,1)$: $x_p = x_{(\lceil np\rceil)}$ falls $np\notin\mathbb{N}$, und $x_p = \dfrac12\left[x_{(np)}+x_{(np+1)}\right]$ falls $np\in\mathbb{N}$."
"Wie hängt das $p$-Quantil mit dem Median zusammen, und welche Lagemaß-Eigenschaft hat es?",$x_{1/2} = x_{\mathrm{med}}$. Wie der Median ist auch das empirische $p$-Quantil ein robustes Lagemaß.
Wie lässt sich das $p$-Quantil analog zum Median charakterisieren?,"Das $p$-Quantil erfüllt $\sum_{k:a_k\le x_p} h_n(a_k)\ge p$ und $\sum_{k:a_k\ge x_p} h_n(a_k)\ge 1-p$ -- mindestens $100p\%$ der Werte sind kleiner-gleich, mindestens $100(1-p)\%$ größer-gleich $x_p$. Umgekehrt: Erfüllt ein $a$ diese beiden Ungleichungen (für gegebenes $p$), so liegt $a$ zwischen $x_{(\lceil np\rceil)}$ und $x_{(\lceil np\rceil+1)}$; $a$ muss dabei keine beobachtete Ausprägung sein."
"Was ist der $p$-Quantilsabstand, und wie heißt der Spezialfall $p=1/4$?","Für $p\in(0,\tfrac12)$ ist der $p$-Quantilsabstand definiert als $x_{1-p}-x_p$."
Wie heißt der Spezialfall $p=1/4$ des $p$-Quantilsabstands?,Der Fall $p=1/4$ heißt Quartilsabstand.
Ist der $p$-Quantilsabstand ein Streumaß?,"Ja, der $p$-Quantilsabstand ist ein Streumaß (erfüllt die Translationsinvarianz-Eigenschaft $s(x+a)=s(x)$)."
Welche der behandelten Streumaße sind robust gegenüber Ausreißern?,"Robust: Medianabweichung, $p$-Quantilsabstand. NICHT robust: Spannweite, mittlere absolute Abweichung vom Median, mittlere absolute Abweichung vom arithmetischen Mittel, (Stichproben-)Varianz, (Stichproben-)Standardabweichung."
Welche Lagemaße wurden behandelt?,"Arithmetisches Mittel, Modalwert (Modus), Median (Zentralwert) und empirisches $p$-Quantil (der Median ist der Spezialfall $x_{1/2}$ des $p$-Quantils)."
Wie kann man die Medianabweichung umgangssprachlich beschreiben?,"Der ""typische"" Abstand eines Datenpunkts vom Median: Man schaut sich an, wie weit jeder Wert vom Median entfernt ist, und nimmt davon wiederum den Median."
Wie kann man die mittlere absolute Abweichung vom Median umgangssprachlich beschreiben?,"Die durchschnittliche Entfernung der Datenpunkte vom Median, ohne Berücksichtigung der Richtung (des Vorzeichens) der Abweichung."
Wie kann man die mittlere absolute Abweichung vom arithmetischen Mittel umgangssprachlich beschreiben?,"Die durchschnittliche Entfernung der Datenpunkte vom arithmetischen Mittel, ohne Berücksichtigung der Richtung (des Vorzeichens) der Abweichung."
Wie kann man die (Stichproben-)Varianz umgangssprachlich beschreiben?,"Ein Maß dafür, wie stark die Daten im Schnitt um das arithmetische Mittel streuen, wobei größere Abweichungen durch das Quadrieren überproportional stark ins Gewicht fallen."
Wie kann man die (Stichproben-)Standardabweichung umgangssprachlich beschreiben?,"Die ""typische"" Streuung der Daten um das arithmetische Mittel, gemessen in derselben Einheit wie die ursprünglichen Daten (im Gegensatz zur Varianz, die in quadrierten Einheiten gemessen wird)."
Wie kann man das $p$-Quantil umgangssprachlich beschreiben?,"Der Wert, bis zu dem ungefähr $100p\,\%$ der Daten liegen -- eine Verallgemeinerung des Medians (der genau das $50\%$-Quantil ist) auf beliebige Anteile."
Wie kann man den $p$-Quantilsabstand umgangssprachlich beschreiben?,"Die Breite des ""mittleren"" Bereichs der Daten zwischen dem unteren und dem oberen Quantil ($x_p$ bis $x_{1-p}$): je kleiner $p$, desto mehr der (mittleren) Daten wird erfasst, und je größer dieser Abstand, desto stärker streuen die Daten."
