"Wofuer stehen $C$, $C_0$ und $C_0t$ in der Reassoziationskinetik?",$C$ = Konzentration einzelstraengiger DNA (ssDNA) zum Messzeitpunkt; $C_0$ = ssDNA-Konzentration zum Zeitpunkt 0 (vor Beginn der Reassoziation); $C_0t$ = $C_0$ mal Zeit in Sekunden.
Wozu dient die $C_0t$-Filtration in der Genomsequenzierung?,"Zur Anreicherung des einzigartigen, gen-reichen Anteils, indem die schnell reassoziierenden repetitiven Sequenzen abgetrennt werden -- das erleichtert Sequenzierung und Genfindung."
"Wodurch unterscheiden sich SINEs und LINEs, und wie vermehren sie sich?","SINEs = short, LINEs = long interspersed nuclear elements; beide sind mittel-repetitiv. Sie transponieren ueber ein RNA-Zwischenprodukt (Retrotransposons, ""copy-and-paste"")."
"Was ist Alu: Klasse, Genomanteil, Vermehrung, Namensherkunft?","Ein SINE; macht ca. 10 \% des humanen Genoms aus. Vermehrung ueber Pol-III-Transkripte (der Promotor liegt im Repeat). Der Name stammt von einer ""Bande"" mit AluI-Schnittstelle."
Warum die Bezeichnung Satelliten-DNA?,"Nach Zentrifugation im CsCl-Dichtegradienten trennt sich (z.B. Maus-)DNA in eine Hauptbande und zusaetzliche ""Satelliten""-Bande(n) -- daher der Name."
Wofuer werden Mikrosatelliten verwendet und wie weist man sie nach?,"Zur Genotypisierung. Nachweis ueber PCR mit locus-spezifischen Primern und direkte Auftrennung der Amplifikate im Gel (Fragmentlaengen). Klassisch auch: Restriktion genomischer DNA, Gelauftrennung, Transfer auf Membran (Blot)."
Welche gemeinsame Exon-Intron-Struktur haben alle Globin-Gene und was folgt daraus? Wo liegt die Haem-Bindedomaene?,"Drei Exons und zwei Introns -- ein Hinweis darauf, dass sie von einem einzigen Vorlaeufergen abstammen. Die mittlere Domaene (mittleres Exon) ist die Haem-Bindedomaene."
"Wie sind die verschiedenen Globingene evolutionaer auseinander hervorgegangen, und wie rekonstruiert man ihre Geschichte?","Durch Genduplikationen, Transpositionen und Mutationen. Aus den Aminosaeure-Aenderungen laesst sich ein Stammbaum erstellen und die Entstehung der menschlichen Globingene nachverfolgen."
Was zeigt der Vergleich der Myoglobin- und Globin-Genstruktur ueber das Alter der Drei-Exon-Struktur?,Das einzige menschliche Myoglobin-Gen hat im Wesentlichen dieselbe Struktur wie die Globingene. Die konservierte Drei-Exon-Struktur ist daher aelter als der gemeinsame Vorfahr von Myoglobin- und Globin-Genen.
Wodurch zeichnen sich die $\alpha$- und $\beta$-Globin-Gencluster hinsichtlich Expression aus?,"Sie liegen als Cluster verwandter Gene vor, die zu unterschiedlichen Zeitpunkten (embryonal/adult) und in unterschiedlichen Geweben exprimiert werden; sie sind mit einer Vielzahl regulatorischer Elemente assoziiert."
Warum bieten Genfamilien ideale Voraussetzungen fuer die Entstehung von (nicht-prozessierten) Pseudogenen?,Bei vollstaendiger Duplikation eines Gens (samt Regulationsbereichen) gibt es voruebergehend zwei funktionsfaehige Kopien. Inaktivierende Mutationen in einer Kopie unterliegen nicht zwangslaeufig negativer Selektion -- diese Kopie kann Mutationen ansammeln und zum Pseudogen ($\varphi$) werden. Die mehreren Pseudogene der Globinfamilie belegen dies.
"Warum bleiben scheinbar ""redundante"" Gene evolutionaer erhalten? Nenne mehrere Gruende","Ein Gen bleibt erhalten, solange es keinen selektiven Nachteil bringt bzw. unter bestimmten Bedingungen einen -- auch kleinen -- Vorteil bietet. Gruende: Redundanz/Robustheit kann selbst ein Vorteil sein; Gene koennen mehrere Aufgaben haben; Gene werden nicht aktiv entfernt (eine eliminierende Mutation muesste sich erst durchsetzen); bei Diploiden bleiben rezessive Mutationen ueber viele Generationen heterozygot verborgen; teils Analytik-Artefakt: ein fehlender sichtbarer Phaenotyp bedeutet nicht Funktionslosigkeit."
In welche Richtung arbeiten DNA-Polymerasen?,DNA-Polymerasen verlaengern nur freie 3'-OH-Enden (5'->3'); die Replikation verlaeuft bidirektional.
Warum und wodurch muss die DNA vor der Replikation veraendert werden?,"Superspiralisierte (supergewickelte) DNA muss abschnittsweise entspannt werden, beginnend am Replikationsursprung, denn Replikation kann nur an der entspannten, nicht an supergewickelter DNA stattfinden. Dies bewirkt die Topoisomerase."
"In welcher Zellzyklusphase findet die Replikation statt, und welche Replikons replizieren zuerst?","In der S-Phase. Replikons im Euchromatin bzw. nahe aktiver Gene beginnen frueher mit der Replikation, solche im Heterochromatin bzw. nahe inaktiver Gene spaeter."
Was ist am Ende eines Replikons und nach der Termination der Replikation erforderlich?,"Verbindungs- und/oder Terminationsreaktionen. Nach der Termination muessen die duplizierten Chromosomen voneinander getrennt werden, was eine Manipulation der DNA-Struktur hoeherer Ordnung erfordert."
Was ist das End-Replikationsproblem und warum verkuerzen sich Telomere?,Die normale DNA-Polymerase kann das 3'-Ende des Folgestrangs nicht vollstaendig replizieren (nach Entfernen des letzten RNA-Primers fehlt ein Ansatzpunkt). Dadurch verlieren lineare Chromosomen bei jeder Zellteilung an Telomerlaenge.
"Was passiert, wenn Telomere ein kritisches Minimum (ca. 4 kbp) unterschreiten, und welche Bedeutung hat das?",Die Zelle kann sich nicht mehr teilen; es folgt Apoptose (programmierter Zelltod) oder Seneszenz (permanenter Wachstumsstopp). Diese begrenzte Teilungsfaehigkeit gilt als Mechanismus zur Tumorunterdrueckung. Nicht-immortalisierte Zelllinien altern in Kultur entsprechend.
Wie verlaengert die Telomerase die Telomere (Mechanismus)?,"Sie nutzt das 3'-OH-Ende des G+T-reichen Strangs als Primer. Ihre RNA-Komponente enthaelt eine Sequenz, die mit den C+A-reichen Repeats paart und als Template dient; eine Proteinuntereinheit (reverse Transkriptase) synthetisiert daran die G+T-reiche Sequenz."
Wie schuetzen Telomere die Chromosomenenden?,"Sie verstecken die Enden strukturell (T-loop) und markieren sie mit Schutzproteinen (Shelterin), sodass die Enden nicht als DNA-Schaden (Doppelstrangbruch) erkannt werden."
