Welche Proteine werden an membrangebundenen Ribosomen synthetisiert?,"Proteine des Endomembransystems (ER, Golgi, Endosomen, Plasmamembran) und sekretierte Proteine"
"Drei Arten, wie Proteine Membranen überqueren","Translocons (ER, Mitochondrien, Plastiden), Carrier (Peroxisomen), komplexes System aus Poren und Rezeptoren (Zellkern)"
Ko-translationale vs. post-translationale Translokation,"Ko-translational: nur ins ER. Post-translational: Mitochondrien, Plastiden, Zellkern"
Kerntransport vs. Organellenimport: Signal,"Kerntransport: Signal bleibt permanent erhalten. Organellenimport: Signal wird abgespalten (Transitpeptid, Präprotein)"
Kerntransport vs. Organellenimport: Faltungszustand,Kerntransport: Entfaltung nicht nötig. Organellenimport: nur entfaltete Proteine werden transloziert
Kerntransport vs. Organellenimport: Grösse der Fracht,Kerntransport: auch sehr grosse Komplexe (z.B. Ribosomen-Untereinheiten). Organellenimport: einzelne Polypeptide
Kerntransport vs. Organellenimport: Chaperone,"Kerntransport: möglich (ATP-abhängiges Remodeling), aber für die Translokation nicht notwendig. Organellenimport: essentiell"
Wozu dienen die Kernporenkomplexe (NPCs)?,Jeglicher Austausch von Makromolekülen zwischen Cytosol und Zellkern läuft ausschliesslich über sie
NPC: drei Eckdaten,"Achtfache Rotationssymmetrie, ca. 2000-4000 NPCs pro Kern, Molekulargewicht etwa 60-120 Millionen Dalton"
NPC: Aufbau der beiden Seiten,"Kernseite mit korbähnlicher Struktur (''basket''), cytoplasmatische Seite mit Filamenten"
NPC: Was bildet die Diffusionsbarriere?,"Etwa ein Drittel der Nukleoporine trägt FG-Repeats (FG, GLFG, FXFG); diese bilden ein hydrophobes Hydrogel"
Kerntransport: welche Rezeptorfamilie?,"Importin-beta-Familie (Hefe 14, Arabidopsis 17, Säuger über 20 Mitglieder). Sie interagieren mit Ran-GTP und mit Nukleoporinen und erkennen ihre Cargos spezifisch"
Kernimport: Signal und Rezeptoren,"Basische NLS wird von Importin \(\alpha\) gebunden, das über seine IBB-Domäne an Importin \(\beta\) koppelt. Im Kern löst Ran-GTP den Komplex auf und setzt das Cargo frei"
Kernexport: Signal und Rezeptor,"Leucin-reiche NES (nuclear export signal), z.B. Rev-NES. Rezeptor: Exportin 1 (XPO1); es bindet Cargo plus Ran-GTP im Kern"
Was ist Ran?,"Ras-related nuclear protein: ein kleines, lösliches G-Protein (GTPase), das GDP oder GTP bindet. Anders als die meisten G-Proteine hat es keinen Membrananker"
Wie entsteht der Ran-GTP-Gradient?,"Asymmetrische Verteilung der Regulatoren: RanGEF (= RCC1) sitzt im Kern und lädt Ran mit GTP, RanGAP sitzt im Cytoplasma und hydrolysiert es. Folge: RanGTP hoch im Kern, sehr niedrig im Cytoplasma"
Wofür ist der Ran-GTP-Gradient da?,"Er ist der molekulare Schalter, der die Direktionalität des Kerntransports festlegt: Ran-GTP bindet an die Rezeptoren im Kern und bewirkt, dass Import-Cargo dort abgegeben und Export-Cargo dort aufgenommen wird"
G-Proteine: die beiden Zustände und ihre Regulatoren,"GDP-gebunden = inaktiv, GTP-gebunden = aktiv. GEF (guanine nucleotide exchange factor) aktiviert, GAP (GTPase-activating protein) inaktiviert. Die endogene GTPase-Aktivität ist meist sehr gering"
Auf welchen Ebenen kann die nukleo-cytoplasmatische Partitionierung reguliert werden?,"Modifikation, Konformation, Interaktion mit Partnern, Retention im Cytoplasma oder im Kern (dazu Degradierung)"
Ko-translationale Translokation ins ER: die fünf Komponenten,"(1) Signalpeptid am N-Terminus, (2) SRP, (3) SRP-Rezeptor in der ER-Membran, (4) Translocon (Sec61-Trimer), (5) Signal-Peptidase im ER-Lumen (Komplex aus 5 Proteinen)"
Ko-translationale Translokation ins ER: Ablauf,"Synthese beginnt an einem freien Ribosom \(\rightarrow\) SRP erkennt das Signalpeptid und stoppt die Translation \(\rightarrow\) Bindung an den SRP-Rezeptor der ER-Membran \(\rightarrow\) Übergabe an das Translocon, SRP und Rezeptor werden frei \(\rightarrow\) Kette wird ins Lumen verlängert \(\rightarrow\) Signalpeptid abgespalten \(\rightarrow\) Faltung im ER"
Woraus besteht das SRP?,Signal recognition particle (11S): eine 7S-RNA plus 6 Proteine
SRP: Funktion der Untereinheiten,SRP54 erkennt das Signalpeptid. SRP68-SRP72 bindet die zentrale Region der 7S-RNA und interagiert mit dem SRP-Rezeptor. SRP9-SRP14 bewirkt den Elongationsstopp
SRP-Rezeptor: Aufbau,"Zwei Untereinheiten: SR\(\alpha\) (72 kD) reicht weit ins Cytosol und kontaktiert das SRP, SR\(\beta\) (30 kD) ist ein integrales Membranprotein und hält SR\(\alpha\) an der Membran"
Wozu dient der Translokationsmechanismus am ER?,"Er garantiert, dass die entfaltete Konformation erhalten bleibt, keine Fehlfaltung oder Aggregation auftritt und die korrekte Faltung und Modifikation erst im ER/Golgi erfolgt"
Wie wird ein Protein in der Membran verankert?,"Durch ein hydrophobes Transfer-Stoppsignal, das die Translokation abbricht und das Segment in der Lipidschicht belässt"
Wie entstehen Proteine mit mehreren Transmembrandomänen?,"Durch abwechselnde Kombination von Transfer-Start- und Transfer-Stoppsignalen. Welche Rolle eine Sequenz spielt, hängt von ihrer Position in der Polypeptidkette ab"
Was bestimmt die Orientierung eines Transmembranproteins?,"Ob die ER-Signalsequenz N-terminal oder intern liegt: bei N-terminaler Sequenz liegt der N-Terminus luminal, bei interner Sequenz kann N- oder C-Terminus luminal sein (Gruppe I / Gruppe II)"
Wie werden periphere Membranproteine verankert?,Durch N- oder C-terminale kovalente Modifikationen wie Isoprenylierung oder Palmitoylierung
TOM und TIM ausschreiben,Translocator of the outer bzw. inner (mitochondrial) membrane
Was entspricht TOM/TIM in Chloroplasten?,TOC und TIC (translocator of the outer bzw. inner chloroplast membrane)
Was sind hierarchische Signale?,"Ein Transitpeptid kann aus mehreren aufeinanderfolgenden Signalen bestehen. Das erste bringt das Protein ins Organell, ein zweites bestimmt die genaue Topologie - nötig, weil oft zwei Membranen überquert werden müssen"
Beispiel für ein zweites Signal im Chloroplasten,"Das erste Signal führt ins Stroma, ein zweites dirigiert das Protein weiter über die Thylakoidmembran ins Thylakoidlumen"
"Wie zeigt man, dass ein Signal notwendig und hinreichend ist?","Durch Fusion an ein heterologes Protein (''domain swap experiment''): trägt das fremde Protein das Signal, wird auch es an den entsprechenden Ort transportiert"
Drei Funktionen des Endomembransystems,"Transport, korrekte Faltung (Chaperone) und Modifikationen, die ihrerseits die Faltung beeinflussen können"
Wie werden Proteine zwischen den Organellen transportiert?,"In Vesikeln, über eine Serie von vesicle-budding- und vesicle-fusion-Ereignissen. Lösliche Proteine liegen im Lumen, Membranproteine in der Vesikelmembran"
Golgi-Apparat: Polarität,Von der ER-Seite zur Plasmamembran: cis \(\rightarrow\) medial \(\rightarrow\) trans \(\rightarrow\) TGN (trans-Golgi-Netzwerk). Die Polarität zeigt sich in Struktur und in der Lokalisation bestimmter Enzyme
COP-I und COP-II Vesikel,COP-II: anterograd vom ER zum cis-Golgi. COP-I: retrograd zurück Richtung ER bzw. zwischen den Zisternen
N-Glykosylierung: an welcher Aminosäure und welches Signal?,"An Asparagin (Asn); Erkennungssequenz Asn-X-Thr/Ser. (O-Glykosylierung dagegen an Ser, Thr u.a.)"
N-Glykosylierung: wie wird der Zucker übertragen?,Die Grundstruktur wird an Dolichol (Lipidanker in der ER-Membran) aufgebaut und dann vom Glykosyl-Transferase-System auf das Asn übertragen
Trimmen der Zuckerreste im ER,"Glucosereste werden entfernt (ER-Glucosidasen I und II), Mannosereste teilweise abgebaut \(\rightarrow\) ''high mannose type'' Glykoproteine"
Trimmen der Zuckerreste im Golgi,"Mannose entfernen, Glc-NAc anfügen, weiter Mannose entfernen, dann Glc-NAc, Galaktose und N-Acetyl-Neuraminsäure an den ''inner core'' anhängen \(\rightarrow\) komplexe Oligosaccharide"
Wozu dient Endo H als Kriterium?,"Der ''inner core'' der im Golgi prozessierten Glykane ist resistent gegen Verdau durch Endo H. Endo-H-Resistenz ist damit ein operationales Kriterium dafür, dass ein Glykoprotein den Golgi passiert hat"
Eukaryot vs. Prokaryot: Introns,"Eukaryoten häufig Introns, Prokaryoten selten bis keine"
Eukaryot vs. Prokaryot: mRNA-Aufbau,"Eukaryotische mRNA monocistronisch (ein Gen pro mRNA), prokaryotische oft polycistronisch (Operon)"
Eukaryot vs. Prokaryot: RNA-Polymerasen,"Eukaryoten drei (Pol I = rRNA, Pol II = mRNA, Pol III = tRNA/5S), Prokaryoten nur eine"
Eukaryot vs. Prokaryot: Operons,Nur bei Prokaryoten
Eukaryot vs. Prokaryot: räumliche Trennung von Transkription und Translation,"Eukaryoten: Transkription im Kern, Translation im Cytoplasma \(\rightarrow\) räumlich und zeitlich getrennt. Prokaryoten: beides im Cytoplasma, gekoppelt"
Eukaryot vs. Prokaryot: mRNA-Prozessierung,"Cap, Spleissen und Poly(A)-Schwanz nur bei Eukaryoten"
Eukaryot vs. Prokaryot: Chromatin,Histone und Nukleosomen nur bei Eukaryoten
Kleine regulatorische RNA: miRNA - Name und Funktion,microRNA. Bindet an komplementäre mRNA \(\rightarrow\) Translationshemmung oder mRNA-Abbau; reguliert endogene Gene
Kleine regulatorische RNA: Quelle der miRNA,"Endogen: eigene MIR-Gene, deren Transkript eine Haarnadel-Struktur (pri-/pre-miRNA) bildet und von Dicer/DCL1 prozessiert wird"
Kleine regulatorische RNA: siRNA - Name und Funktion,Small interfering RNA. RNA-Interferenz: sequenzspezifischer Abbau der Ziel-mRNA; Abwehr von Viren und Transposons
Kleine regulatorische RNA: Quelle der siRNA,"Aus langer doppelsträngiger RNA (exogen oder endogen): Virus-RNA, Transposons, Transgene; von Dicer in ca. 21-24 nt Stücke geschnitten"
Kleine regulatorische RNA: piRNA - Name und Funktion,"Piwi-interacting RNA. Stilllegung von Transposons, vor allem in Keimzellen"
Kleine regulatorische RNA: Quelle der piRNA,"Einzelsträngige Transkripte aus piRNA-Clustern im Genom (Transposon-Fragmente), Dicer-unabhängig prozessiert"
Abbildung einer reifen mRNA beschriften (Reihenfolge),"5' \(\rightarrow\) 3': Cap, 5'-UTR, Startcodon AUG, CDS/ORF, Stopcodon, 3'-UTR, Poly(A)-Schwanz. Keine Introns mehr"
mRNA: Was sitzt am 5'-Ende?,"7-Methylguanosin-Cap, über eine 5'-5'-Triphosphatbindung angehängt"
mRNA: Die drei Stopcodons,"UAA, UAG, UGA"
Abbildung eines eukaryotischen Gens beschriften (Reihenfolge),"5' \(\rightarrow\) 3': Promotor (TATA-Box), Transkriptionsstart +1, 5'-UTR, Startcodon ATG, Exons/Introns im Wechsel, Stopcodon, 3'-UTR, Polyadenylierungssignal, Terminator. Zusätzlich Enhancer möglich"
Gen: Konsensus der Spleiss-Stellen,Intron beginnt mit GT und endet mit AG (GT..AG-Regel; auf RNA-Ebene GU..AG)
Gen: Polyadenylierungssignal,AATAAA im 3'-Bereich
Nukleares Spleissen: Was passiert?,"Introns werden aus der pre-mRNA entfernt, die Exons miteinander ligiert"
Nukleares Spleissen: Aufbau des Spleissosoms,"snRNPs U1, U2, U4, U5, U6 - jeweils aus snRNA plus Proteinen"
Nukleares Spleissen: Erkennungsstellen im Intron,"5'-Spleissstelle (GU), Verzweigungspunkt mit Branch-Point-Adenosin, 3'-Spleissstelle (AG)"
Nukleares Spleissen: Was wird freigesetzt und abgebaut?,Das Intron als Lariat (Lasso-Struktur) - in der Klausur 2026 explizit zu benennen
Die vier Prozessierungsschritte von der Transkription bis zur Translation,"(1) 5'-Capping, (2) Spleissen, (3) 3'-Polyadenylierung, (4) Kernexport"
Die fünf RNA-Zwischenstufen zwischen Transkription und Translation,pre-mRNA (hnRNA) \(\rightarrow\) gecappte RNA \(\rightarrow\) gespleisste RNA \(\rightarrow\) polyadenylierte RNA \(\rightarrow\) reife mRNA im Cytoplasma
Prozessierung: Capping,"Anhängen des 7-Methylguanosins am 5'-Ende. Schutz vor Exonukleasen, Export- und Translationssignal"
Prozessierung: Polyadenylierung,Schnitt hinter dem Signal AATAAA und Anhängen des Poly(A)-Schwanzes am 3'-Ende. Erhöht Stabilität und Exportfähigkeit
Replikation: Funktion der Helikase,Öffnet den DNA-Doppelstrang an der Replikationsgabel
Replikation: Funktion der Einzelstrang-Bindeproteine (SSB),Stabilisieren die geöffneten Einzelstränge und verhindern die Rückpaarung
Replikation: Funktion der Topoisomerase,Löst die Torsionsspannung (Supercoils) vor der Replikationsgabel
Replikation: Funktion der Primase,"Setzt kurze RNA-Primer, da die DNA-Polymerase ein freies 3'-OH-Ende braucht"
Replikation: Funktion der DNA-Ligase,Verknüpft die Okazaki-Fragmente am Folgestrang zu einem durchgehenden Strang
Replikation: Leitstrang,"Leading strand - wird kontinuierlich in 5'\(\rightarrow\)3'-Richtung synthetisiert, in Richtung der Gabelbewegung"
Replikation: Folgestrang,"Lagging strand - wird diskontinuierlich in Okazaki-Fragmenten synthetisiert, entgegen der Gabelbewegung"
Replikation: Syntheserichtung,Synthese immer 5'\(\rightarrow\)3'; die Matrize wird dabei 3'\(\rightarrow\)5' gelesen
Epigenetik: Wo am Histon finden die Modifikationen statt?,"An den N-terminalen Histonschwänzen, die aus dem Nukleosom herausragen"
"Epigenetik: Acetylierung - welche Aminosäure, welche Wirkung?","An Lysin, durch HATs. Neutralisiert die positive Ladung \(\rightarrow\) offenes, aktives Chromatin"
"Epigenetik: Histon-Methylierung - welche Aminosäure, welche Wirkung?","An Lysin und Arginin. Wirkung kontextabhängig: H3K4me3 aktivierend, H3K9me3 und H3K27me3 reprimierend"
Epigenetik: Phosphorylierung - welche Aminosäure?,An Serin und Threonin
Epigenetik: Ubiquitinylierung - welche Aminosäure?,An Lysin
Epigenetik: DNA-Methylierung - wo und welche Wirkung?,"Am Cytosin (bei Tieren v.a. CpG, bei Pflanzen auch CHG/CHH). Meist reprimierend"
Transposons: Was kennzeichnet ein autonomes Element?,Kodiert eine eigene funktionsfähige Transposase \(\rightarrow\) kann sich selbstständig bewegen
Transposons: Was kennzeichnet ein nicht-autonomes Element?,"Keine funktionsfähige Transposase (Gen fehlt oder mutiert) \(\rightarrow\) wird nur in trans mobilisiert, wenn ein autonomes Element im Genom vorhanden ist"
Transposons: Was haben autonome und nicht-autonome Elemente gemeinsam?,Beide besitzen terminale invertierte Repeats (TIRs) und können springen
"Transposons: Was ist zwingend nötig, damit ein Element reaktivierbar bleibt?",Intakte terminale Sequenzen (TIRs) als cis-Elemente - sie werden von der Transposase erkannt
Transposons: klassisches Beispiel für autonom/nicht-autonom,"Ac/Ds-System bei Mais (McClintock): Ac autonom, Ds nicht-autonom"
MAMP: ausschreiben und Funktion,"Microbe-Associated Molecular Pattern - konservierte, für Mikroben typische Moleküle, die von der Pflanze als ''fremd'' erkannt werden"
MAMP: drei Beispiele,"Flagellin (Peptid flg22), Chitin, Lipopolysaccharide; auch EF-Tu"
PRR: ausschreiben und Funktion,"Pattern Recognition Receptor - meist membranständige Rezeptorkinase an der Zelloberfläche, erkennt MAMPs und löst die PTI aus"
Immunität: Beispiel für einen PRR,"FLS2 - Rezeptorkinase, die das Flagellin-Peptid flg22 bindet"
Immunität: Was ist PTI?,PAMP/MAMP-triggered immunity - erste Ebene: Erkennung konservierter mikrobieller Muster durch PRRs
Immunität: Was ist ETI?,"Effector-triggered immunity - zweite Ebene: Erkennung pathogener Effektoren durch intrazelluläre R-Proteine, oft mit hypersensitiver Reaktion"
Lückentext Wurzelhalsgalle,"A. tumefaciens infiziert eine verwundete Pflanze. Vom (Ti-)Plasmid wird die T-DNA in das Pflanzengenom insertiert. Die transformierten Zellen produzieren Opine als Nährstoffe für das Bakterium. Lückenwörter 2015/2018: infiziert, Opine, T-DNA, Nährstoffe, (Ti-)Plasmid, insertiert"
T-DNA: erste Gruppe von Genprodukten,"Enzyme der Auxin- und Cytokinin-Biosynthese \(\rightarrow\) unkontrollierte Zellteilung, Tumor/Wurzelhalsgalle"
T-DNA: zweite Gruppe von Genprodukten,Enzyme der Opin-Synthese \(\rightarrow\) die Pflanzenzelle produziert Opine
Was sind Opine chemisch?,"Aminosäure- bzw. Zuckerderivate, die die transformierte Pflanzenzelle nach Anweisung der T-DNA bildet"
Wozu dienen Opine dem Agrobacterium?,Als spezifische Kohlenstoff- und Stickstoffquelle. Nur das Bakterium besitzt die (auf dem Ti-Plasmid kodierten) Abbauenzyme \(\rightarrow\) selektiver Wachstumsvorteil in seiner Nische
T-DNA-Genotypisierung: Welche Primer braucht man?,"Drei-Primer-Schema: zwei genspezifische Primer LP und RP, die die Insertionsstelle flankieren, plus ein Border-Primer BP in der T-DNA"
T-DNA-Genotypisierung: Welche Kombination zeigt das Wildtyp-Allel?,"LP + RP. Das Insertionsallel wird nicht amplifiziert, weil die T-DNA zu gross ist"
T-DNA-Genotypisierung: Welche Kombination zeigt das Insertions-Allel?,"BP + RP. Ein Produkt entsteht nur, wenn die T-DNA vorhanden ist"
T-DNA-Genotypisierung: Bandenmuster der drei Genotypen,Wildtyp = nur WT-Bande. Homozygot insertiert = nur Insertionsbande. Heterozygot = beide Banden. H2O-Kontrolle = keine Bande
Insertion am Gel nachweisen: Strategie 1,"Beide Primer flankierend ausserhalb der Insertion \(\rightarrow\) Produkt mit Insertion ist länger, ohne Insertion kürzer \(\rightarrow\) Grössenunterschied"
Insertion am Gel nachweisen: Strategie 2,"Ein Primer bindet innerhalb der Insertion, der andere flankierend \(\rightarrow\) Bande nur bei vorhandener Insertion (An-/Abwesenheitsnachweis)"
Deletionen mit Primerkombinationen eingrenzen,"Primer beiderseits des vermuteten Bereichs: fehlt er, wird das Produkt kürzer oder fällt ganz aus (wenn ein Primer in der Deletion liegt). Verschiedene Kombinationen entlang der Region grenzen die Deletionsgrenzen ein"
Was ist ein Reportergen?,"Ein Gen, dessen Produkt einfach und empfindlich nachweisbar ist und das man mit einer regulatorischen Sequenz (Promotor/Enhancer) fusioniert, um deren Aktivität sichtbar zu machen"
Reportergen - Kriterium 1,Kein endogenes Gegenstück im Wirtsorganismus \(\rightarrow\) keine Hintergrundaktivität
Reportergen - Kriterium 2,"Einfacher, empfindlicher und möglichst quantifizierbarer Nachweis"
Reportergen - Kriterium 3,"Nicht toxisch, kein Einfluss auf den Phänotyp der Zelle"
Skizziere ein Reportergenkonstrukt,Zu untersuchender Promotor - Reporter-CDS (z.B. uidA) - Terminator/Poly-A-Signal. Bei translationaler Fusion zusätzlich die Ziel-CDS im Leseraster davor
GUS: Welches Reportergen und welches Genprodukt?,uidA aus E. coli; kodiert die beta-Glucuronidase (GUS)
GUS: Substrat und Farbreaktion,X-Gluc (5-Bromo-4-chloro-3-indolyl-beta-D-glucuronsäure) wird gespalten; das Produkt fällt als blaues Indigo-Präzipitat genau am Ort der Enzymaktivität aus
GUS: Warum ist uidA ein gutes Reportergen in Pflanzen?,"Pflanzen haben keine eigene GUS-Aktivität \(\rightarrow\) kein Hintergrund; das Präzipitat ist stabil, fixierbar und in situ lokalisierbar"
GUS: alternative Reportergene,"GFP (Fluoreszenz), Luciferase (Lumineszenz), lacZ mit X-Gal (Blaufärbung in Bakterien)"
GUS-Färbung: Ablauf in fünf Schritten,"(1) Fixierung in Formaldehyd-Lösung, (2) Waschen in NaPi-Puffer, (3) Färbung mit X-Gluc, Vakuuminfiltration, über Nacht bei 37 Grad C, (4) Entfärben mit Ethanol (Chlorophyll auswaschen), (5) Mikroskopie"
GUS-Färbung: Warum wird fixiert?,"Erhält die Gewebestruktur, ohne das GUS-Enzym zu inaktivieren - deshalb nur kurz und mild fixieren"
GUS: Fixierlösung berechnen,\(V_1 = \frac{\text{Ziel-Prozent} \cdot V_{end}}{\text{Stamm-Prozent}}\) jeweils für Aceton und Formaldehyd; Färbelösung über \(c_1 V_1 = c_2 V_2\)
GUS-Färbung: Muster bei proCaMV35S,"Nahezu überall im Keimling gefärbt (quasi-konstitutiver Promotor, Positivkontrolle)"
GUS-Färbung: Muster bei proMYB12,Vor allem in der Wurzel
GUS-Färbung: Muster bei proMYB111,Vor allem in den Keimblättern (Kotyledonen)
GUS-Färbung: Muster bei Wildtyp Col-0,Keine Färbung - kein uidA im Genom (Negativkontrolle)
Was ist eine transkriptionelle Fusion und was misst sie?,Promotor direkt vor dem eigenständigen Reporter (mit eigenem Start/Stop). Misst nur die Promotoraktivität: wo und wann transkribiert wird
Was ist eine translationale Fusion und was misst sie?,"Reporter im Leseraster mit der Ziel-CDS. Misst zusätzlich, ob und wo das Protein gebildet wird, inklusive subzellulärer Lokalisation (UTRs und Signalsequenzen enthalten)"
Welche GUS-Konstrukte wurden im Praktikum verwendet?,"proMYB12-uidA und proMYB111-uidA (transkriptionelle Fusionen), proCaMV35S-uidA als Positivkontrolle"
Was ist X-Gal und was weist es nach?,"5-Bromo-4-chloro-3-indolyl-beta-D-galactopyranosid, Substrat der beta-Galactosidase (lacZ). Bei Spaltung entsteht ein blaues Indigo-Präzipitat"
X-Gal: Blau-Weiss-Screening,Blaue Kolonien = intaktes lacZ (kein Insert); weisse Kolonien = lacZ durch das Insert unterbrochen
X-Gal vs. X-Gluc,"Analoge Reaktion: X-Gal wird von der beta-Galactosidase (lacZ) gespalten, X-Gluc von der beta-Glucuronidase (uidA). Beide ergeben blaues Indigo"
Nukleinsäure-Reinheit: Verhältnis A260/A280,"DNA ca. 1,8; RNA ca. 2,0. Deutlich niedriger \(\rightarrow\) Protein- oder Phenolkontamination"
Nukleinsäure-Reinheit: Verhältnis A260/A230,"Soll 2,0-2,2 betragen. Niedriger \(\rightarrow\) Salze, Kohlenhydrate oder organische Reste (z.B. Guanidin, EDTA)"
Nukleinsäure-Konzentration aus A260 berechnen,"\(c [\mu g/ml] = A260 \cdot X [\mu g/ml] \cdot \text{Verdünnungsfaktor}\); X = 50 für dsDNA, 40 für RNA, 33 für ssDNA/Oligos"
Nützliche Umrechnung bei Oligos,"\(1\,\mu M = 1\,\mu mol/l = 1\,pmol/\mu l\)"
Welche RNA-Art liegt mengenmässig am meisten vor?,"rRNA mit ca. 80-90 Prozent, danach tRNA. mRNA nur ca. 1-4 (max. 10) Prozent - deshalb sieht man im Bleach-Gel vor allem die 28S- und 18S-rRNA-Banden"
Genexpressionsanalyse: Northern Blot - Prinzip und Ablauf,"RNA gelelektrophoretisch trennen \(\rightarrow\) auf Membran blotten \(\rightarrow\) mit markierter Sonde hybridisieren \(\rightarrow\) Detektion. Direkte Messung, braucht aber viel RNA"
Genexpressionsanalyse: RT-PCR - Prinzip und Ablauf,"Reverse Transkriptase-PCR: RNA \(\rightarrow\) DNase-Verdau \(\rightarrow\) cDNA \(\rightarrow\) PCR mit genspezifischen Primern \(\rightarrow\) Gel. Wenig RNA nötig, aber nur semiquantitativ"
Genexpressionsanalyse: qRT-PCR - Prinzip und Ablauf,"Quantitative Real-Time-PCR: wie RT-PCR, aber Fluoreszenzmessung nach jedem Zyklus. Quantifizierung über den Ct-Wert"
Genexpressionsanalyse: RNA-Seq - Prinzip und Ablauf,RNA \(\rightarrow\) cDNA-Bibliothek \(\rightarrow\) Hochdurchsatz-Sequenzierung \(\rightarrow\) Mapping auf das Genom und Zählen der Reads. Genomweit und quantitativ
Genexpressionsanalyse: Reportergen - Prinzip und Ablauf,Promotor-uidA-Konstrukt \(\rightarrow\) X-Gluc-Färbung \(\rightarrow\) zeigt Ort und Zeitpunkt der Promotoraktivität im Gewebe
Genexpressionsanalyse: in-situ-Hybridisierung - Prinzip,Markierte Sonde hybridisiert direkt im fixierten Gewebeschnitt an das Transkript \(\rightarrow\) zeigt die Lokalisation der mRNA im Gewebe
RT-PCR: Schritte des Protokolls,"(1) RNA-Extraktion (kühl, RNasen sofort denaturieren), (2) Konzentrationsbestimmung OD260, (3) DNase-Verdau, (4) reverse Transkription zu cDNA, (5) PCR mit genspezifischen Primern, (6) Gelanalyse"
RT-PCR: Warum ein DNase-Verdau?,"Entfernt kontaminierende genomische DNA, die sonst in der PCR mitamplifiziert würde und ein falsch-positives Signal ergäbe"
RT-PCR: Wozu die Aktin2-Kontrolle?,"Housekeeping-Gen; belegt, dass cDNA-Synthese und PCR funktioniert haben und dient als Bezug für die Menge eingesetzter cDNA"
RT-Primer: Oligo-dT - Wirkung auf die cDNA,"Bindet am Poly(A)-Schwanz \(\rightarrow\) nur mRNA wird umgeschrieben, cDNA entsteht vom 3'-Ende her. Im Praktikum: d(T)23VN"
RT-Primer: Random-Hexamere - Wirkung auf die cDNA,Binden zufällig \(\rightarrow\) gesamte RNA inklusive rRNA/tRNA wird umgeschrieben; viele kurze cDNAs über alle Transkripte verteilt
RT-Primer: genspezifisch - Wirkung auf die cDNA,"Bindet nur am Zieltranskript \(\rightarrow\) nur dessen cDNA entsteht. Höchste Spezifität, aber keine anderen Transkripte verfügbar"
Versuch zur gewebespezifischen Expression: von der Ernte bis zum Gelfoto,"Gewebe ernten und sofort in flüssigem Stickstoff einfrieren \(\rightarrow\) mörsern \(\rightarrow\) RNA-Extraktion \(\rightarrow\) OD260-Messung und Qualitätskontrolle im Bleach-Gel \(\rightarrow\) DNase-Verdau \(\rightarrow\) reverse Transkription mit oligo-dT \(\rightarrow\) PCR mit genspezifischen Primern plus Aktin2-Kontrolle \(\rightarrow\) Agarosegel \(\rightarrow\) Foto unter UV, Bandenstärke pro Gewebe vergleichen"
