"Wofuer stehen $C$, $C_0$ und $C_0t$ in der Reassoziationskinetik?",$C$ = Konzentration einzelstraengiger DNA (ssDNA) zum Messzeitpunkt; $C_0$ = ssDNA-Konzentration zum Zeitpunkt 0 (vor Beginn der Reassoziation); $C_0t$ = $C_0$ mal Zeit in Sekunden.
Wozu dient die $C_0t$-Filtration in der Genomsequenzierung?,"Zur Anreicherung des einzigartigen, gen-reichen Anteils, indem die schnell reassoziierenden repetitiven Sequenzen abgetrennt werden -- das erleichtert Sequenzierung und Genfindung."
"Wodurch unterscheiden sich SINEs und LINEs, und wie vermehren sie sich?","SINEs = short, LINEs = long interspersed nuclear elements; beide sind mittel-repetitiv. Sie transponieren ueber ein RNA-Zwischenprodukt (Retrotransposons, ""copy-and-paste"")."
"Was ist Alu: Klasse, Genomanteil, Vermehrung, Namensherkunft?","Ein SINE; macht ca. 10 \% des humanen Genoms aus. Vermehrung ueber Pol-III-Transkripte (der Promotor liegt im Repeat). Der Name stammt von einer ""Bande"" mit AluI-Schnittstelle."
Warum die Bezeichnung Satelliten-DNA?,"Nach Zentrifugation im CsCl-Dichtegradienten trennt sich (z.B. Maus-)DNA in eine Hauptbande und zusaetzliche ""Satelliten""-Bande(n) -- daher der Name."
Wofuer werden Mikrosatelliten verwendet und wie weist man sie nach?,"Zur Genotypisierung. Nachweis ueber PCR mit locus-spezifischen Primern und direkte Auftrennung der Amplifikate im Gel (Fragmentlaengen). Klassisch auch: Restriktion genomischer DNA, Gelauftrennung, Transfer auf Membran (Blot)."
Welche gemeinsame Exon-Intron-Struktur haben alle Globin-Gene und was folgt daraus? Wo liegt die Haem-Bindedomaene?,"Drei Exons und zwei Introns -- ein Hinweis darauf, dass sie von einem einzigen Vorlaeufergen abstammen. Die mittlere Domaene (mittleres Exon) ist die Haem-Bindedomaene."
"Wie sind die verschiedenen Globingene evolutionaer auseinander hervorgegangen, und wie rekonstruiert man ihre Geschichte?","Durch Genduplikationen, Transpositionen und Mutationen. Aus den Aminosaeure-Aenderungen laesst sich ein Stammbaum erstellen und die Entstehung der menschlichen Globingene nachverfolgen."
Was zeigt der Vergleich der Myoglobin- und Globin-Genstruktur ueber das Alter der Drei-Exon-Struktur?,Das einzige menschliche Myoglobin-Gen hat im Wesentlichen dieselbe Struktur wie die Globingene. Die konservierte Drei-Exon-Struktur ist daher aelter als der gemeinsame Vorfahr von Myoglobin- und Globin-Genen.
Wodurch zeichnen sich die $\alpha$- und $\beta$-Globin-Gencluster hinsichtlich Expression aus?,"Sie liegen als Cluster verwandter Gene vor, die zu unterschiedlichen Zeitpunkten (embryonal/adult) und in unterschiedlichen Geweben exprimiert werden; sie sind mit einer Vielzahl regulatorischer Elemente assoziiert."
Warum bieten Genfamilien ideale Voraussetzungen fuer die Entstehung von (nicht-prozessierten) Pseudogenen?,Bei vollstaendiger Duplikation eines Gens (samt Regulationsbereichen) gibt es voruebergehend zwei funktionsfaehige Kopien. Inaktivierende Mutationen in einer Kopie unterliegen nicht zwangslaeufig negativer Selektion -- diese Kopie kann Mutationen ansammeln und zum Pseudogen ($\varphi$) werden. Die mehreren Pseudogene der Globinfamilie belegen dies.
"Warum bleiben scheinbar ""redundante"" Gene evolutionaer erhalten? Nenne mehrere Gruende","Ein Gen bleibt erhalten, solange es keinen selektiven Nachteil bringt bzw. unter bestimmten Bedingungen einen -- auch kleinen -- Vorteil bietet. Gruende: Redundanz/Robustheit kann selbst ein Vorteil sein; Gene koennen mehrere Aufgaben haben; Gene werden nicht aktiv entfernt (eine eliminierende Mutation muesste sich erst durchsetzen); bei Diploiden bleiben rezessive Mutationen ueber viele Generationen heterozygot verborgen; teils Analytik-Artefakt: ein fehlender sichtbarer Phaenotyp bedeutet nicht Funktionslosigkeit."
In welche Richtung arbeiten DNA-Polymerasen?,DNA-Polymerasen verlaengern nur freie 3'-OH-Enden (5'->3'); die Replikation verlaeuft bidirektional.
Warum und wodurch muss die DNA vor der Replikation veraendert werden?,"Superspiralisierte (supergewickelte) DNA muss abschnittsweise entspannt werden, beginnend am Replikationsursprung, denn Replikation kann nur an der entspannten, nicht an supergewickelter DNA stattfinden. Dies bewirkt die Topoisomerase."
"In welcher Zellzyklusphase findet die Replikation statt, und welche Replikons replizieren zuerst?","In der S-Phase. Replikons im Euchromatin bzw. nahe aktiver Gene beginnen frueher mit der Replikation, solche im Heterochromatin bzw. nahe inaktiver Gene spaeter."
Was ist am Ende eines Replikons und nach der Termination der Replikation erforderlich?,"Verbindungs- und/oder Terminationsreaktionen. Nach der Termination muessen die duplizierten Chromosomen voneinander getrennt werden, was eine Manipulation der DNA-Struktur hoeherer Ordnung erfordert."
Was ist das End-Replikationsproblem und warum verkuerzen sich Telomere?,Die normale DNA-Polymerase kann das 3'-Ende des Folgestrangs nicht vollstaendig replizieren (nach Entfernen des letzten RNA-Primers fehlt ein Ansatzpunkt). Dadurch verlieren lineare Chromosomen bei jeder Zellteilung an Telomerlaenge.
"Was passiert, wenn Telomere ein kritisches Minimum (ca. 4 kbp) unterschreiten, und welche Bedeutung hat das?",Die Zelle kann sich nicht mehr teilen; es folgt Apoptose (programmierter Zelltod) oder Seneszenz (permanenter Wachstumsstopp). Diese begrenzte Teilungsfaehigkeit gilt als Mechanismus zur Tumorunterdrueckung. Nicht-immortalisierte Zelllinien altern in Kultur entsprechend.
Wie verlaengert die Telomerase die Telomere (Mechanismus)?,"Sie nutzt das 3'-OH-Ende des G+T-reichen Strangs als Primer. Ihre RNA-Komponente enthaelt eine Sequenz, die mit den C+A-reichen Repeats paart und als Template dient; eine Proteinuntereinheit (reverse Transkriptase) synthetisiert daran die G+T-reiche Sequenz."
Wie schuetzen Telomere die Chromosomenenden?,"Sie verstecken die Enden strukturell (T-loop) und markieren sie mit Schutzproteinen (Shelterin), sodass die Enden nicht als DNA-Schaden (Doppelstrangbruch) erkannt werden."
Nenne die Modelle/Hypothesen zum Ursprung von Introns und erklaere sie kurz,"introns-first (introns-early): Introns waren in fruehen Genen bereits vorhanden und gingen z.B. bei Prokaryoten sekundaer verloren. introns-late: fruehe Gene hatten keine Introns; diese wurden erst spaeter eingefuegt. Exon-Shuffling: neue Gene entstehen durch Rekombination/Neukombination von Exons, die haeufig fuer Protein(sub)domaenen kodieren."
Nenne die Hauptklassen repetitiver Sequenzen im eukaryotischen Genom,"Satelliten-DNA / Minisatelliten (hochrepetitiv), Mikrosatelliten (kurze SSR), SINEs und LINEs (mittel-repetitiv, transponieren ueber RNA), Alu (ein SINE) sowie Genfamilien (duplizierte Gene mit ggf. differenzierter Funktion)."
BAC-Contigs (Prinzip),"Das Genom wird in grosse DNA-Stuecke zerlegt, in BACs kloniert; anschliessend wird bestimmt, welche Stuecke sich ueberlappen. Aus den Ueberlappungen wird die urspruengliche Reihenfolge im Genom rekonstruiert (physikalische Karte)."
Restriktionskartierung (Prinzip),"DNA wird mit verschiedenen Restriktionsenzymen -- einzeln und paarweise -- verdaut, im Agarosegel getrennt und die Fragmentgroessen bestimmt. Aus dem Vergleich der Einzel- und Doppelverdaue werden die Fragmente zur Karte kombiniert."
Unterschiede Prokaryoten vs. Eukaryoten,"Prokaryoten: kernlos, evolutionaer aelter, Gene in Operons (polycistronische mRNA), wenig/keine Introns, Transkription und Translation gekoppelt (Translation am nascenten Transkript). Eukaryoten: Zellkern, ausgepraegte Kompartimentierung (Endosymbiontentheorie), i.d.R. monocistronische mRNA, Gene mit Introns als Regel, mRNA-Prozessierung (Cap, Polyadenylierung), Transkription (Kern) und Translation (Cytoplasma) raeumlich getrennt, Mitose/Meiose."
Unterschiede mono- vs. polycistronische mRNA,"Monocistronische mRNA (typisch eukaryotisch) kodiert fuer ein Protein. Polycistronische mRNA (typisch prokaryotisch, aus Operon) kodiert fuer mehrere Proteine."
Genzahl vs. Genomgroesse,"Bei Bakterien und Archaeen sind Genzahl und Genomgroesse proportional. Bei Eukaryoten korreliert die Genzahl nicht gut mit der Genomgroesse oder der Komplexitaet des Organismus. Einzellige Eukaryoten liegen im Bereich grosser bakterieller Genome; Mehrzeller haben mehr Gene, aber ohne enge Korrelation zur Genomgroesse."
Eigenschaften von Organellengenomen,Meist ein einzelnes ringfoermiges DNA-Molekuel mit einzigartiger Sequenz (wenige Ausnahmen: lineare mtDNA bei einzelligen Eukaryoten). Mehrere Kopien pro Organelle und viele Organellen pro Zelle -> viele Genomkopien pro Zelle; das Organellengenom kann als repetitive Sequenz betrachtet werden.
Genetische vs. physikalische Karte,"Genetische (Kopplungs-)Karte: Abstaende aus Rekombinationshaeufigkeiten (cM), abhaengig von beobachtbaren Markern. Physikalische Karte: Abstaende in Basenpaaren (z.B. aus Restriktionsschnittstellen, gemessen ueber Gelwanderung). Beide ordnen Loci, aber in unterschiedlichen Einheiten."
Von Sequenz zu Annotation (3 Wege),(1) Ab initio (intrinsische Sequenzsignale). (2) Comparative Genomics (Konservierung zwischen Arten). (3) Datenbanksuchen/Alignments (Homologie zu bekannten Sequenzen).
Gesamt-Genom eines Eukaryoten (3 Kompartimente),"Besteht aus dem Nukleom (nDNA im Kern), dem Chondrom (mtDNA im Mitochondrium) und bei Pflanzen zusaetzlich dem Plastom (cpDNA im Chloroplasten)."
"Organellen kodieren nicht alle ihre Proteine, sondern ...",Organellengenome kodieren nur einen Teil der in der Organelle benoetigten Proteine. Die meisten urspruenglichen Organellengene wurden im Lauf der Evolution in den Kern verlagert; ihre Produkte werden im Cytoplasma synthetisiert und in die Organelle importiert.
