Reverse Transkriptase,"RNA-abhängige DNA-Polymerase der Retroviren und Retrotransposons. Synthetisiert ausgehend von einem tRNA-Primer den Minusstrang der DNA an der retroviralen RNA und besitzt zusätzlich eine RNase\,H-Aktivität, die den RNA-Anteil des Hybrids abbaut"
RNase H,"Enzymaktivität der Reversen Transkriptase, die den RNA-Strang eines RNA-DNA-Hybrids abbaut. Sie legt das 3\('\)-Ende der neu synthetisierten DNA frei und erzeugt die RNA-Fragmente, die später als Primer der Plusstrang-Synthese dienen"
RNA-Editierung (RNA editing),"Post-transkriptionale Änderung der RNA-Sequenz (Basenumwandlung, U-Insertion/-Deletion), sodass die reife mRNA von der genomischen Sequenz abweicht. Häufig in Mitochondrien, Plastiden und Trypanosomen, aber auch in ''normalen'' Säugetier-Transkripten."
RFLP,"Die Tatsache, dass genomische DNA verschiedener Individuen unterschiedliche Schnittstellen für Restriktionsenzyme aufweist."
RAS,todo
R-Bande,"offene, früh replizierende und genreiche Bereiche"
Q-/G-Bande,"kondensierte, spät replizierende und genarme Bereiche"
Prophase,"Kondensierung des Chromatins, Chromosomen werden sichtbar, Spindelapparat bildet sich"
Prometaphase,"Kernhülle zerfällt, Kinetochore, Spindelapparat vollständig"
Onkogen,Modifizierte Varianten von im normalen Genom vorhandenen Genen
Macrophage,todo
Metaphase,Bildung der Metaphasenplatte: Chromosomen ordnen sich in einer Ebene zwischen den Spindelpolen
Reassoziationskinetik,"Geschwindigkeiten, mit denen sich komplementäre DNA-Stränge zusammenlagern"
TCR,todo
somatische Hypermutation,todo
schwere kette,todo
cregion,todo
vregion,todo
hapten,todo
antigene determinante,todo
Gewebeverträglichkeitskomplex,todo
TLR,todo
MAMP,todo
PRR,todo
major histo-compatibility complex,todo
Lariat-Struktur (Lasso),"Lasso-förmige Struktur des herausgespleißten Introns, entsteht durch eine 5'{}-2'-Phosphodiesterbindung zwischen dem 5'-G des Introns und dem 2'-OH des Verzweigungs-Adenosins."
lymphocyte dna,todo
leichte kette,todo
LTR (Long Terminal Repeat),"Identische, aus U3-R-U5 aufgebaute Sequenzwiederholung an beiden Enden der integrierten proviralen DNA. Die LTRs sind im RNA-Genom nicht vorhanden, sondern entstehen erst durch den Mechanismus der reversen Transkription mit ihren zwei Sprüngen; sie enthalten Promotor- und Enhancer-Elemente"
LTR-Retrotransposon,"Retroposon mit langen terminalen Repeats, Reverser Transkriptase und/oder Integrase, das Introns enthalten kann (entfernt in subgenomischer mRNA) und 4-6\,bp Zielsequenzverdopplung erzeugt. Beispiele: Ty in S.\,cerevisiae, copia in D.\,melanogaster. Unterscheidet sich vom Retrovirus im Wesentlichen durch das fehlende env-Gen"
Klasse I Transposon,"Mobile RNA Zwischenstufe, deren Vermehrung abhängig von der Herstellung von DNA-Kopien der RNA- Transkripte, DNA integriert an neuen Stellen im Genom ist; auch: Retrotransposon"
Klasse II Transposon,Intermediäres DNA Element mit direkter Transposition und Vermehrung im Genom; auch: Retroposon
konservative Transposition,"Transposition, bei der der Donor eine Bruchstelle an der (ehemaligen) Stelle des Transposons davon trägt und der Rezipient das Transposon erhält"
Kopplungskarte (genetische Karte),"Zeigt Abstaende zwischen Loci in Einheiten, die auf Rekombinationshaeufigkeiten beruhen. Begrenzt durch die Notwendigkeit, Rekombinationen zwischen variablen Markern zu beobachten. Die Rekombinationshaeufigkeit ist proportional zum physikalischen Abstand der Loci."
innate immunity,todo
Idiogramm,"Schematische Darstellung von Chromosomen, ausgerichtet am Centromer"
Interphase,todo
Inversion,todo
Integrase,"Vom pol-Bereich codiertes Enzym, das die provirale DNA in das Wirtsgenom einbaut. Es erzeugt an den LTRs um zwei Basen zurückgesetzte 3\('\)-Enden, schneidet die Ziel-DNA versetzt und verknüpft die LTR-3\('\)-Enden mit den 5\('\)-Enden des Targets"
Intron-Ekennungsmodus,"Erkennungsmodus, bei dem die zusammengehörigen Spleißstellen über das (kurze) Intron hinweg definiert werden (''interactions across the intron''). Typisch für kurze Introns."
H-Klasse,todo
HLA-Komplex,todo
Hämophilie A,"Krankheit aufgrund von Mangel an Gerinnungsfaktor VIII. Folge: Auftreten spontaner, unkontrollierbarer innerer Blutungen. Hat einen geschlechtsgebundenen Erbgang"
Hämophilie B,Krankheit aufgrund von Mangel an Blutgerinnungsfaktor IX
Hemi-Methylierung,todo
GT-AG-Regel (Jambon-Regel),"Regel, nach der Introns fast immer mit GT (im Transkript GU) beginnen und mit AG enden. Auf RNA-Ebene korrekter ''GU-AG-Regel''. Gilt für die ''major''/U2-Typ-Introns (kanonische Spleißstellen, ca 98\,\%)."
Extranukläere Gene,"Gene ausserhalb des Zellkerns (in Mitochondrium oder Chloroplast). Sie werden in demselben Organellenkompartiment transkribiert und translatiert, in dem sie liegen."
Downstream Promoter Element (DPE),"Core-Promotorelement der RNA-Polymerase II, das stromabwärts des Transkriptionsstarts liegt und insbesondere bei TATA-losen Promotoren zur Initiation der Transkription beiträgt."
Exon-Ekennungsmodus,"Erkennungsmodus, bei dem die Spleißfaktoren zunächst über das Exon hinweg interagieren (''interactions across the exon'') und erst danach zum Intron-überspannenden Komplex umschalten. Wichtig bei langen Introns."
exchange factor,todo
epitope,todo
Deaminase,"Enzym, das eine Aminogruppe abspaltet. Bei der RNA-Editierung: Cytidin-Deaminase (C\,\(\to\)\,U) und Adenosin-Deaminase (A\,\(\to\)\,I, Inosin)."
\(\beta\)-Thalassämie,"Humane Erbkrankheit mit Hämoglobin-Mangel. Kann durch Spleiß-Mutationen entstehen, die einen ''falschen Spleißort'' aktivieren und so das \(\beta\)-Globin-Transkript fehlprozessieren"
Contig,"Aus ueberlappenden Klonen bzw. Sequenz-Reads zusammengesetzter, zusammenhaengender (""contiguous"") DNA-Bereich."
C-Wert-Paradoxon,Der C-Wert ist die haploide Genomgroesse (DNA-Menge) einer Art. Paradox: die Genomgroesse korreliert bei Eukaryoten nicht mit der Komplexitaet oder Genzahl des Organismus (grosse Genome enthalten viel nicht-kodierende/repetitive DNA).
Alternatives Spleissen,"Exons können unterschiedlich kombiniert werden, sodass aus einem Gen mehrere verschiedene mRNAs/Proteine entstehen. Ein Grund, warum ""ein Gen = ein Protein"" für Eukaryoten nicht zutrifft."
Annotation,"Das Zuweisen von Struktur und Funktion zu einer DNA-Sequenz: Auffinden von Genen, Exon-Intron-Struktur, kodierenden Bereichen und funktionelle Charakterisierung."
Anaphase,"gepaarte Kinetochore trennen sich, Chromatiden wandern zu den entgegengesetzten Polen"
