Haplont,"Organismus, dessen vorherrschende Lebensform haploid ist. Nur die Zygote ist diploid und durchläuft sofort eine Meiose."
Gentik,"Die Wissenschaft, die sich mit den Gesetzen der Vererbung und der Variabilität der Organismen beschäftigt."
Genotyp,Gesamtheit der Erbanlagen (der in DNA kodierten genetischen Information) eines Organismus
Flavonoide,Eine Art von Farbstoffen.
extrinsische Genvorhersage,"Methode der Genvorhersage, bei der externe biologische Informationen wie cDNA-, RNA-Seq-, EST- oder Proteinsequenzen verwendet werden, um Gene in einem Genom zu identifizieren und ihre Struktur zu bestimmen"
Excisionsreparatur,"DNA-Reparaturmechanismus, bei dem ein geschädigter DNA-Abschnitt herausgeschnitten und anhand des komplementären Strangs neu synthetisiert wird (Basen- oder Nukleotidexcisionsreparatur)."
Epistasie,"Wechselwirkung zwischen Genen an unterschiedlichen Loci, bei der die Ausprägung eines Gens durch ein oder mehrere andere Gene maskiert oder verändert wird."
basale Mutationsrate,"Häufigkeit, mit der spontane Mutationen pro Gen oder Genom und Generation ohne zusätzliche mutagene Einwirkung auftreten."
Diplohaplont,"Bei diesen Organismen können Mitosen sowohl in der diploiden als auch in der haploiden Phase stattfinden: es entstehen zwei unterschiedlich aussehende Organismen, ein haploider und ein diploider Organismus"
Diplont,"Organismus, dessen vorherrschende Lebensform diploid ist. Die haploide Phase beschränkt sich auf die Gameten."
Effektorkomplex,"Multimerer Proteinkomplex, der eine regulatorische RNA als Guide nutzt, um spezifische Zielmoleküle zu erkennen und funktionell zu beeinflussen. Im RNAi-Kontext: RISC mit AGO als Kernkomponente; im CRISPR-Kontext: Cas9/sgRNA-Komplex. Verbindet Sequenzspezifität (durch die RNA) mit katalytischer Aktivität (durch das Protein)."
dsRNA,"Doppelsträngige RNA (double-stranded RNA); entsteht z.\,B bei Virusinfektionen, durch Transkription invertierter Repeats oder synthetisch. Wird von Dicer in siRNAs prozessiert und löst RNA-Interferenz aus. Wirkt als molekulares Gefahrensignal und aktiviert in Säugern zusätzlich angeborene Immunantworten"
DNA-Fingerabdruck,"Individuenspezifisches Muster, das durch Analyse hochvariabler, repetitiver DNA-Abschnitte (z. B. VNTRs, STRs) entsteht und zur Identifizierung von Personen genutzt wird."
DNA binding domain,"Proteindomäne eines Transkriptionsfaktors, die sequenzspezifisch an DNA bindet und dadurch die Genregulation vermittelt."
diskontinuierliche Replikation,"Replikationsmodus, bei dem mindestens ein Strang, der Folgestrang, diskontinuierlich in kurzen Okazaki-Fragmenten synthetisiert wird."
diploid,Auftreten von 2 homologen (mütterlichen und väterlichen) Chromosomensätzen (2 n) in den Kernen somatischer (2) Zellen
haploid,Auftreten von nur einem Chromosomensatz (1 n) in den Zellkernen
Dicer,"Evolutionär konservierte RNase-III-Endonuklease, die lange doppelsträngige RNA (dsRNA) oder pre-miRNA in kurze 21-23\,nt-Fragmente mit charakteristischen 2-nt-3'-Überhängen prozessiert (siRNA bzw miRNA). Das Produkt wird anschließend in den RISC-Komplex geladen."
Aneuploidie,bweichung von der normalen Chromosomenzahl ganzer Chromosomensätze. (Allgemeine Genetik)
chemische Mutagenese,Mutationsauslösung durch chemische Agenzien
Crossover,"Das Ereignis, welches zum Austausch genetischen Materials zwischen Chromosomen führt (und dessen Resultat man genetisch verfolgen kann)"
Chromatid,Einer der beiden Chromosomenstränge nach der Replikation des Chromosoms in der S-Phase des Zellzyklus
Cohesin,"Proteinkomplexe, an deren Aufbau u.a. die sog. SMC Proteine beteiligt sind. Haben nicht nur in der Mitose eine wichtige Funktion, sie sind darüber hinaus auch an der homologen Rekombination in der Meiose und an der Ausbildung von Chromatinschleifen im Interphase‐Zellkern beteiligt"
Codon-Anticodon Wechselwirkung,Antiparallele Basenpaarung zwischen dem mRNA-Codon (5'\(\to\)3') und dem tRNA-Anticodon (3'\(\to\)5') an der A-Stelle des Ribosoms; bestimmt die Aminosäure-Zuordnung gemäß dem genetischen Code.
cis-Element,"regulatorische Elemente im Promotor, ''in'' der DNA"
co-dominant,"Vererbungsmuster, bei dem beide Allele eines heterozygoten Genotyps gleichzeitig und vollständig im Phänotyp exprimiert werden, ohne dass eines das andere maskiert."
Chromatin,"sichtbares ''Fadengerüst'' im Zellkern; Komplex aus DNA und Proteinen (vor allem Histonen), der das genetische Material in eukaryotischen Zellen organisiert und dessen Zugänglichkeit für Transkription und andere Prozesse reguliert."
Chromatin-Remodellierung,"Die dynamische Anpassung der Struktur des Erbguts bei Lebewesen mit Zellkern. Es wird beispielsweise die Zugänglichkeit der genomischen DNA variiert, wodurch die Genexpression kontrolliert werden kann. Dies wird durch kovalente Histonmodifikationen mithilfe spezifischer Enzyme (z. B. Histonacetyltransferasen [HATs], Deacetylasen, Methyltransferasen und Kinasen) und durch ATP-abhängige Chromatin-Remodelling-Komplexe, die Nukleosomen entweder verschieben, ausstoßen oder restrukturieren können, gewährleistet."
Chromatinschleife,"Schleifenförmige Struktur, in der Chromatinfasern an ein Proteingerüst (Scaffold) verankert werden. Ermöglicht die Kondensation des Chromatins auf höhere Verpackungsebenen."
Centimorgan,"Genetische Karteneinheit; entspricht 1\,\% Rekombinationsfrequenz zwischen zwei Loci. Näherungsweise: 1\, cM \(\approx\) 1\,Mb beim Menschen."
Anticodon,"Drei Nucleotide an Position 34-36 der tRNA-Sequenz, die durch komplementäre Basenpaarung mit dem mRNA-Codon die korrekte Aminosäure in die Peptidkette einführen."
"asexuelle Fortpflanzung (vegetative, ungeschlechtliche)","Erzeugung von Nachkommen, die identisch zu den Eltern sind. Die genetisch identischen Nachkommen stellen einen Klon dar. (Ausnahme: Mutationen)"
bidirektionale Replikation,"Replikationsmodus, bei dem sich von einem Replikationsursprung aus zwei Replikationsgabeln in entgegengesetzte Richtungen bewegen."
Alu-Element,"Eine von mehreren verstreuten, miteinander verwandten Sequenzen, die jeweils etwa 300 bp lang sind, im menschlichen Genom (Mitglieder der SINE-Familie). Die einzelnen Mitglieder weisen an beiden Enden Alu-Schnittstellen auf. (Lewin)"
Aminoacyl-tRNA-Synthetasen,"Enzyme, die unter ATP-Verbrauch eine Aminosäure kovalent an das 3'-CCA-Ende der zugehörigen tRNA knüpfen (Aminoacylierung). Gewährleisten die korrekte Codon-Aminosäure-Zuordnung (zweiter genetischer Code)."
