"Genomische Pr\""agung (Imprinting)","Epigenetischer Mechanismus, bei dem ein Gen je nach Geschlecht des vererbenden Elternteils an- oder abgeschaltet wird - unabh\""angig von der DNA-Sequenz und reversibel. Bsp.: Angelman-Syndrom (v\""aterliche Gene stillgelegt), Prader-Willi-Syndrom (m\""utterliche Gene stillgelegt)"
Haplodiploidie (Bienen),"Geschlechtsbestimmung, bei der unbefruchtete (haploide) Eier zu M\""annchen (Drohnen) und befruchtete (diploide) Eier zu Weibchen werden; bei \art{Apis} \""uber den heterozygoten csd-Locus gesteuert"
Locus,"Der spezifische Ort im Genom, an dem sich ein Gen oder eine DNA-Sequenz befindet"
Genetischer Marker,"Eine DNA-Sequenz mit Information, die z.B f\""ur Abstammungsanalysen, Populationsgenetik oder Genkartierung genutzt werden kann"
Mikrosatellit (SSR),"Kurze DNA-Sequenz mit 2-6 bp langen, hintereinander wiederholten Motiven; polymorph in der Anzahl der Wiederholungen; oft viele Allele"
SNP (Einzelnukleotid-Polymorphismus),"Variation an einem einzigen Basenpaar der DNA-Sequenz; meist bi-allelisch, aber sehr zahlreich im Genom"
Allel,"Eine der verschiedenen Formen, die ein bestimmter Locus annehmen kann"
Dominantes vs rezessives Allel,Ein dominantes Allel zeigt seine Wirkung in Homo- und Heterozygotie; ein rezessives Allel nur in Homozygotie
"Allelh\""aufigkeit",Anteil eines bestimmten Allels in der Population: (Anzahl Kopien des Allels) / (\(2N\)) bei \(N\) diploiden Individuen
"Genotyph\""aufigkeit",Anteil eines bestimmten Genotyps in der Population: (Anzahl Individuen mit dem Genotyp) / \(N\)
Genetische Vielfalt,Das Ausma{\ss} der DNA-Sequenzunterschiede innerhalb und zwischen Individuen einer Population oder Art
"Allelic richness (allelischer Reichtum, AR)",Anzahl verschiedener Allele an einem Locus in einer Population (Ma{\ss} der genetischen Vielfalt)
Beobachtete Heterozygotie (\(H_O\)),"Anteil der Individuen in der Population, die an einem Locus heterozygot sind"
"Nukleotiddiversit\""at (\(\pi\))",Durchschnittliche Anzahl paarweiser Sequenzunterschiede zwischen Individuen einer Population
Population,"Eine Gruppe von Individuen, die sich frei miteinander fortpflanzen kann und die von anderen Populationen reproduktiv isoliert ist"
Genfluss,"\""Ubertragung von genetischem Material (Allelen) von einer Population auf eine andere innerhalb einer Art, wenn Individuen oder Gameten (z.B Pollen, Samen) wandern und sich fortpflanzen"
Populationsgenetische Struktur,"Das Vorhandensein genetisch unterschiedlicher Populationen (mit unterschiedlichen Allelh\""aufigkeiten) innerhalb eines geografischen Gebiets"
Isolation-by-Distance (IBD),"Modell, nach dem die genetischen Unterschiede zwischen Populationen mit der geografischen Entfernung zunehmen"
Physische Barriere,"Ein Hindernis (z.B ein Fluss), das die Einwanderung und Fortpflanzung zwischen Populationen verhindert und so reproduktive Isolation erzeugt"
Philopatrie (Heimatverbundenheit),"Neigung von Individuen, zur Fortpflanzung an ihren Geburtsort zur\""uckzukehren; kann unabh\""angig von der Entfernung genetische Struktur erzeugen"
Genetische Drift,"Zuf\""allige Ver\""anderung der Allelh\""aufigkeiten im Genpool einer Population \""uber Generationen hinweg"
Populationsengpass (Bottleneck),"Starke, oft vor\""ubergehende Reduktion der Populationsgr\""o{\ss}e, die genetische Vielfalt durch Drift verringert"
Inzucht,"Paarung naher Verwandter; erh\""oht den Anteil homozygoter Genotypen"
Inzuchtdepression,"Verlust der Fitness der Nachkommen infolge von Inzucht; entsteht v.a., wenn rezessive sch\""adliche Allele homozygot werden"
Aussterbewirbel (Extinction Vortex),"Selbstverst\""arkende Abw\""artsspirale kleiner Populationen: reduzierte Gr\""o{\ss}e \(\to\) mehr Drift/Inzucht + demografische Stochastik \(\to\) geringeres \""Uberleben/Anpassungspotenzial \(\to\) noch kleinere Population \(\to\) Aussterben"
Genetische Rettung (Genetic Rescue),"Einbringen neuer Individuen/Allele in eine kleine, ingez\""uchtete Population, was Heterozygotie und Fitness erh\""oht (z.B Grauwolf Skandinavien; Florida-Panther)"
Auszuchtdepression (Outbreeding Depression),"Fitnessverlust, wenn zu weit entfernte/unterschiedliche Populationen gekreuzt werden (Aufbrechen lokaler Anpassung / koadaptierter Genkomplexe) - ein Risiko der genetischen Rettung"
"Nat\""urliche Selektion","Von Darwin vorgeschlagener Mechanismus: wirkt auf vererbbare Variation; besser angepasste Individuen \""uberleben/reproduzieren h\""aufiger, wodurch vorteilhafte Merkmale \""uber Generationen h\""aufiger werden"
"Vererbbarkeit (Heritabilit\""at)","Anteil der phänotypischen Varianz, der auf genetische Variation zur\""uckgeht (Gene vs Umwelt); klassisch \""uber Zwillingsstudien (MZ vs ZZ) gesch\""atzt"
GWAS (Genomweite Assoziationsstudie),"Statistische Suche nach Assoziationen zwischen genetischen Varianten (SNPs) und einem Ph\""anotyp/Merkmal \""uber viele Genome hinweg"
Parallele Evolution,"Unabh\""angige Entwicklung desselben Merkmals in mehreren Populationen \""uber denselben genetischen Mechanismus (z.B Beckenreduktion bei Stichlingen \""uber Pitx1)"
Divergente Evolution,"Auseinanderentwicklung: gleiche Ausgangslage/Umgebung, aber unterschiedliche Mechanismen/L\""osungen (z.B verschiedene E.-coli-Kulturen, Cit+-Stamm im Lenski-Experiment)"
Binomische Nomenklatur,"Zweiteiliges Benennungssystem (Gattung + Art), formalisiert von Linnaeus (Systema Naturae, 1758); Grundlage der modernen Taxonomie"
Taxonomische Hierarchie,"Reich, Stamm, Klasse, Ordnung, Familie, Gattung, Art - traditionell v.a nach Morphologie eingeteilt"
Biologisches Artkonzept,"Nach Dobzhansky \& Mayr: Eine Art ist eine Gruppe von Individuen, die sich tats\""achlich oder potenziell kreuzen und dabei lebensf\""ahige und fruchtbare Nachkommen erzeugen k\""onnen; betont reproduktive Isolation"
Reproduktive Isolation,"Fehlen von erfolgreichem Genfluss zwischen Gruppen; ihr allm\""ahlicher Anstieg zwischen Populationen ist das Schl\""usselkonzept der Artbildung"
"Nukle\""are DNA (nDNA)","DNA im Zellkern (Chromosomen), ''das Genom''; meist diploid, linear und biparental vererbt, mit Rekombination"
Mitochondriale DNA (mtDNA),"DNA der Mitochondrien; zirkul\""ar, haploid, m\""utterlicherseits vererbt, ohne Rekombination, kleinere effektive Populationsgr\""o{\ss}e \(\to\) andere evolution\""are Geschwindigkeit"
DNA-Barcoding,"Standardisiertes Verfahren zur Artbestimmung: ein mtDNA-Abschnitt (COI, Cytochrom-c-Oxidase-Untereinheit I) wird sequenziert und mit einer Referenzdatenbank abgeglichen; nur erfasste Taxa bestimmbar"
Phylogenetik,"Wissenschaft der evolution\""aren Beziehungen zwischen Arten/Genen; rekonstruiert den ''Baum des Lebens'' aus homologen DNA-Sequenzen"
Kladistik / Synapomorphie,Klassifikation anhand gemeinsamer abgeleiteter Merkmale (Synapomorphien). In der molekularen Phylogenetik dient die homologe DNA-Sequenz als solches Merkmal
Rooted vs unrooted Baum,''Rooted'': Baum mit bekanntem basalem Vorfahren (Wurzel/Zeitrichtung). ''Unrooted'': ohne bekannten Vorfahren (nur Verwandtschaftsmuster)
Artbildung (Speziation),"Bildung separater, unabh\""angiger evolution\""arer Einheiten aus einer Vorfahrenlinie; Kernkonzept ist der allm\""ahliche Anstieg reproduktiver Isolation"
Genic view of speciation (Wu 2001),"Artbildung wird zun\""achst durch Divergenz an spezifischen ''Barrieregenen'' vorangetrieben (nicht das ganze Genom); von diesen ausgehend divergiert der Rest des Genoms zunehmend"
Allopatrische Artbildung,"Artbildung, bei der sich die Arten r\""aumlich getrennt (durch eine physische Barriere) auseinanderentwickeln"
Sympatrische Artbildung,Artbildung ohne trennende physische Barriere (im selben Gebiet)
Divergenz,"Anh\""aufung unterschiedlicher artspezifischer DNA-\""Anderungen in zwei sich auseinanderentwickelnden Arten: Sequenz\""anderung (SNPs, Mikrosatelliten), strukturelle \""Anderungen (Inversion, Translokation, Genomduplikation), epigenetische Marker"
Adaptive Radiation,"Evolution\""are Divergenz einer einzigen Abstammungslinie in viele unterschiedliche adaptive Formen (Futuyma 1998); oft rasant (Darwinfinken, afrikanische Buntbarsche)"
"\""Okologische Chance","Hauptursache adaptiver Radiation: Zugang zu ungenutztem \""okologischem Raum (neues Gebiet ohne Konkurrenz/R\""auber, neue Ressourcen, Schl\""usselinnovation)"
Hybridisierung,"Kreuzung zwischen verschiedenen Arten; bei Pflanzen (ca 25\%) und Tieren (ca 10\%) weit verbreitet; kann neue Arten bilden, adaptive Merkmale \""ubertragen oder Artgrenzen verwischen"
Hybride Artbildung,"Entstehung einer neuen, reproduktiv isolierten Linie durch Hybridisierung (Bsp ''Big Bird''-Linie bei Galapagosfinken, Lamichhaney et al 2018)"
Introgression,"Aufnahme von genetischem Material einer Art in den Genpool einer anderen durch wiederholte R\""uckkreuzung von Hybriden mit einer Elternart; kann Anpassung f\""ordern oder reproduktive Isolation untergraben"
Reticulated species tree,''Netzartiger'' Arten-Stammbaum: durch Introgression/Hybridisierung haben verschiedene Gene unterschiedliche Phylogenien \(\to\) die Evolutionsgeschichte gleicht einem Netz statt einem Baum
Konvergente vs parallele Evolution,"Konvergent: \""ahnliche Merkmale entstehen unabh\""angig aus unterschiedlichen Ausgangslagen/Mechanismen. Parallel: \""ahnliche Merkmale aus gleicher Ausgangslage \""uber denselben Mechanismus (z.B Stichlinge)"
