"Woran erkennt man, dass eine reguläre Sprache unendlich ist?","Genau dann, wenn sie ein Wort \(z\) mit \(n_0\le|z|<2n_0\) enthält (\(n_0\) = Zustandszahl eines akzeptierenden DEA) - dann wiederholt sich ein Zustand und man kann pumpen."
Gegen welche Operationen sind die regulären Sprachen abgeschlossen?,"Gegen alle Standardoperationen: Vereinigung, Schnitt, Komplement, Konkatenation und Kleene-Stern."
Gegen welche Operationen sind die kontextfreien Sprachen (nicht) abgeschlossen?,"Abgeschlossen gegen Vereinigung, Konkatenation, Kleene-Stern und Schnitt mit regulären Sprachen. NICHT abgeschlossen gegen Schnitt und Komplement."
Gegen welche Operationen sind die deterministisch kontextfreien Sprachen (DCFL/LR) abgeschlossen?,"Gegen Komplement (und gegen Schnitt mit regulären Sprachen). NICHT gegen Vereinigung, Schnitt, Konkatenation oder Kleene-Stern."
Sind die kontextsensitiven Sprachen gegen Komplement abgeschlossen?,Ja (Satz von Immerman-Szelepcsényi).
Gegen welche Operationen sind die rekursiv aufzählbaren Sprachen (nicht) abgeschlossen?,"Abgeschlossen gegen Vereinigung, Schnitt, Konkatenation und Kleene-Stern. NICHT gegen Komplement (sonst wäre das Halteproblem entscheidbar)."
Ist das Wortproblem für kontextfreie Sprachen entscheidbar?,"Ja, z.B mit dem CYK-Algorithmus in \(\mathcal O(n^3)\)."
Ist das Wortproblem für kontextsensitive Sprachen entscheidbar?,Ja (mit einer linear beschränkten Turingmaschine).
Ist jede Sprache Teilmenge einer formalen Regelsprache?,"Ja - trivial, da \(\Sigma^*\) selbst regulär (also eine formale Regelsprache) ist und jede Sprache über \(\Sigma\) Teilmenge von \(\Sigma^*\) ist."
Ist jede unendliche Sprache regulär?,"Nein. Z.B ist \(\{a^nb^n\mid n\in\N\}\) unendlich, aber nicht regulär."
Wovon hängt die Pumping-Zahl \(n_0\) einer kontextfreien Sprache ab?,Von einer erzeugenden Grammatik in CNF; sie wächst (etwa exponentiell) mit der Zahl der Nichtterminale. Sie ist NICHT einfach gleich der Anzahl der Nichtterminale.
